*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:42 MDT 2025 - Case: pitch/mesh_1x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 17.0729 0 -0.286 1 0 0.000101552 0 1 0 -0.000101552 0 1  -0 -0 -0 0 0.0203105 0
0.02 17.0729 0 -0.286 1 0 0.000319512 0 1 0 -0.000319512 0 1  0 0 0 0 0.0383364 0
0.03 17.0729 0 -0.286 1 0 0.000583785 0 1 0 -0.000583785 0 1  0 0 0 0 0.0342062 0
0.04 17.0729 0 -0.286 0.999999 0 0.00100109 0 1 0 -0.00100109 0 0.999999  0 0 0 0 0.0454746 0
0.05 17.0729 0 -0.286 0.999999 0 0.00155699 0 1 0 -0.00155699 0 0.999999  0 0 0 0 0.0613858 0
0.06 17.0729 0 -0.286 0.999998 0 0.00218135 0 1 0 -0.00218135 0 0.999998  0 0 0 0 0.0681486 0
0.07 17.0729 0 -0.286 0.999996 0 0.00292253 0 1 0 -0.00292253 0 0.999996  0 0 0 0 0.0789438 0
0.08 17.0729 0 -0.286 0.999993 0 0.00376959 0 1 0 -0.00376959 0 0.999993  0 0 0 0 0.0899552 0
0.09 17.0729 0 -0.286 0.999989 0 0.00470814 0 1 0 -0.00470814 0 0.999989  0 0 0 0 0.0989378 0
0.1 17.0729 0 -0.286 0.999983 0 0.00574832 0 1 0 -0.00574832 0 0.999983  0 0 0 0 0.108863 0
0.11 17.0729 0 -0.286 0.999976 0 0.00688523 0 1 0 -0.00688523 0 0.999976  0 0 0 0 0.118575 0
0.12 17.0729 0 -0.286 0.999967 0 0.00811399 0 1 0 -0.00811399 0 0.999967  0 0 0 0 0.12762 0
0.13 17.0729 0 -0.286 0.999955 0 0.00943496 0 1 0 -0.00943496 0 0.999955  0 0 0 0 0.136698 0
0.14 17.0729 0 -0.286 0.999941 0 0.0108402 0 1 0 -0.0108402 0 0.999941  0 0 0 0 0.144949 0
