           0.1	   4.013864e+00   2.138641e-01   4.013886e+00   2.138857e-01   4.013888e+00   2.138885e-01   4.013888e+00   2.138882e-01   4.434056e+00   6.340562e-01
0.2	   4.013716e+00   2.137160e-01   4.013867e+00   2.138668e-01   4.013886e+00   2.138863e-01   4.013887e+00   2.138869e-01   4.432863e+00   6.328625e-01
0.3	   4.013384e+00   2.133844e-01   4.013825e+00   2.138248e-01   4.013881e+00   2.138815e-01   4.013886e+00   2.138858e-01   4.437468e+00   6.374678e-01
0.4	   4.012818e+00   2.128176e-01   4.013752e+00   2.137523e-01   4.013873e+00   2.138730e-01   4.013885e+00   2.138853e-01   4.449385e+00   6.493851e-01
0.5	   4.011981e+00   2.119808e-01   4.013643e+00   2.136427e-01   4.013860e+00   2.138597e-01   4.013884e+00   2.138843e-01   4.449053e+00   6.490525e-01
0.6	   4.010871e+00   2.108713e-01   4.013491e+00   2.134915e-01   4.013841e+00   2.138406e-01   4.013885e+00   2.138852e-01   4.477076e+00   6.770764e-01
0.7	   4.009524e+00   2.095242e-01   4.013296e+00   2.132964e-01   4.013815e+00   2.138146e-01   4.013887e+00   2.138871e-01   4.514760e+00   7.147602e-01
0.8	   4.008016e+00   2.080157e-01   4.013057e+00   2.130574e-01   4.013781e+00   2.137809e-01   4.013893e+00   2.138933e-01   4.552497e+00   7.524971e-01
0.9	   4.006464e+00   2.064644e-01   4.012776e+00   2.127762e-01   4.013738e+00   2.137385e-01   4.013905e+00   2.139050e-01   4.578946e+00   7.789464e-01
1	   4.005034e+00   2.050340e-01   4.012457e+00   2.124572e-01   4.013686e+00   2.136864e-01   4.013922e+00   2.139221e-01   4.597355e+00   7.973549e-01
1.1	   4.003929e+00   2.039294e-01   4.012108e+00   2.121076e-01   4.013624e+00   2.136240e-01   4.013947e+00   2.139470e-01   4.606379e+00   8.063789e-01
1.2	   4.003381e+00   2.033815e-01   4.011738e+00   2.117379e-01   4.013551e+00   2.135508e-01   4.013980e+00   2.139800e-01   4.603868e+00   8.038682e-01
1.3	   4.003621e+00   2.036214e-01   4.011361e+00   2.113613e-01   4.013467e+00   2.134665e-01   4.014023e+00   2.140233e-01   4.588442e+00   7.884419e-01
1.4	   4.004849e+00   2.048489e-01   4.010994e+00   2.109937e-01   4.013371e+00   2.133712e-01   4.014076e+00   2.140761e-01   4.560309e+00   7.603085e-01
1.5	   4.007190e+00   2.071902e-01   4.010655e+00   2.106545e-01   4.013265e+00   2.132654e-01   4.014139e+00   2.141387e-01   4.523379e+00   7.233795e-01
1.6	   4.010683e+00   2.106826e-01   4.010370e+00   2.103696e-01   4.013151e+00   2.131508e-01   4.014213e+00   2.142126e-01   4.487008e+00   6.870084e-01
1.7	   4.015234e+00   2.152336e-01   4.010169e+00   2.101688e-01   4.013030e+00   2.130300e-01   4.014298e+00   2.142982e-01   4.465026e+00   6.650258e-01
1.8	   4.020606e+00   2.206060e-01   4.010084e+00   2.100844e-01   4.012906e+00   2.129060e-01   4.014391e+00   2.143913e-01   4.459114e+00   6.591141e-01
1.9	   4.026392e+00   2.263918e-01   4.010143e+00   2.101427e-01   4.012782e+00   2.127823e-01   4.014490e+00   2.144902e-01   4.457680e+00   6.576795e-01
2	   4.032126e+00   2.321255e-01   4.010370e+00   2.103701e-01   4.012663e+00   2.126629e-01   4.014590e+00   2.145901e-01   4.456751e+00   6.567514e-01
2.1	   4.037341e+00   2.373407e-01   4.010797e+00   2.107968e-01   4.012554e+00   2.125542e-01   4.014689e+00   2.146893e-01   4.455798e+00   6.557981e-01
2.2	   4.041632e+00   2.416325e-01   4.011452e+00   2.114524e-01   4.012463e+00   2.124632e-01   4.014784e+00   2.147840e-01   4.453739e+00   6.537392e-01
2.3	   4.044634e+00   2.446337e-01   4.012359e+00   2.123593e-01   4.012398e+00   2.123981e-01   4.014869e+00   2.148689e-01   4.451582e+00   6.515816e-01
2.4	   4.046016e+00   2.460161e-01   4.013528e+00   2.135282e-01   4.012367e+00   2.123674e-01   4.014938e+00   2.149378e-01   4.449470e+00   6.494700e-01
2.5	   4.045503e+00   2.455030e-01   4.014956e+00   2.149564e-01   4.012380e+00   2.123801e-01   4.014985e+00   2.149847e-01   4.447961e+00   6.479607e-01
2.6	   4.042900e+00   2.428998e-01   4.016623e+00   2.166232e-01   4.012445e+00   2.124451e-01   4.015003e+00   2.150027e-01   4.447519e+00   6.475192e-01
2.7	   4.038217e+00   2.382171e-01   4.018495e+00   2.184947e-01   4.012572e+00   2.125720e-01   4.014985e+00   2.149851e-01   4.448076e+00   6.480763e-01
2.8	   4.031673e+00   2.316727e-01   4.020528e+00   2.205278e-01   4.012771e+00   2.127709e-01   4.014923e+00   2.149231e-01   4.449424e+00   6.494240e-01
2.9	   4.023575e+00   2.235752e-01   4.022655e+00   2.226551e-01   4.013050e+00   2.130500e-01   4.014807e+00   2.148067e-01   4.450773e+00   6.507727e-01
3	   4.014305e+00   2.143051e-01   4.024781e+00   2.247805e-01   4.013416e+00   2.134158e-01   4.014628e+00   2.146284e-01   4.452010e+00   6.520101e-01
3.1	   4.004396e+00   2.043963e-01   4.026792e+00   2.267923e-01   4.013874e+00   2.138740e-01   4.014385e+00   2.143846e-01   4.453350e+00   6.533498e-01
3.2	   3.994512e+00   1.945118e-01   4.028578e+00   2.285784e-01   4.014429e+00   2.144291e-01   4.014074e+00   2.140743e-01   4.454502e+00   6.545021e-01
3.3	   3.985195e+00   1.851950e-01   4.029993e+00   2.299929e-01   4.015079e+00   2.150795e-01   4.013696e+00   2.136965e-01   4.459856e+00   6.598555e-01
3.4	   3.976794e+00   1.767940e-01   4.030867e+00   2.308669e-01   4.015819e+00   2.158185e-01   4.013265e+00   2.132652e-01   4.460841e+00   6.608408e-01
3.5	   3.969891e+00   1.698906e-01   4.031062e+00   2.310624e-01   4.016638e+00   2.166378e-01   4.012804e+00   2.128038e-01   4.461327e+00   6.613273e-01
3.6	   3.965074e+00   1.650745e-01   4.030466e+00   2.304657e-01   4.017525e+00   2.175251e-01   4.012351e+00   2.123507e-01   4.461418e+00   6.614183e-01
3.7	   3.962745e+00   1.627454e-01   4.028974e+00   2.289742e-01   4.018462e+00   2.184623e-01   4.011958e+00   2.119584e-01   4.461321e+00   6.613208e-01
3.8	   3.963089e+00   1.630893e-01   4.026511e+00   2.265107e-01   4.019423e+00   2.194228e-01   4.011687e+00   2.116875e-01   4.461120e+00   6.611203e-01
