*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:41 MDT 2025 - Case: heave/mesh_1x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 17.0729 0 -0.0861376 1 0 0 0 1 0 0 0 1  -0 -0 -0.0275177 0 0 0
0.02 17.0729 0 -0.0861425 1 0 0 0 1 0 0 0 1  0 0 -0.0170605 0 0 0
0.03 17.0729 0 -0.0861508 1 0 0 0 1 0 0 0 1  0 0 -0.00212237 0 0 0
0.04 17.0729 0 -0.086352 1 0 0 0 1 0 0 0 1  0 0 -0.0212637 0 0 0
0.05 17.0729 0 -0.0864808 1 0 0 0 1 0 0 0 1  0 0 -0.0154914 0 0 0
0.06 17.0729 0 -0.0866751 1 0 0 0 1 0 0 0 1  0 0 -0.0201201 0 0 0
0.07 17.0729 0 -0.0869306 1 0 0 0 1 0 0 0 1  0 0 -0.027841 0 0 0
0.08 17.0729 0 -0.0871556 1 0 0 0 1 0 0 0 1  0 0 -0.0238949 0 0 0
0.09 17.0729 0 -0.0874796 1 0 0 0 1 0 0 0 1  0 0 -0.0338772 0 0 0
0.1 17.0729 0 -0.087786 1 0 0 0 1 0 0 0 1  0 0 -0.0325713 0 0 0
0.11 17.0729 0 -0.0881451 1 0 0 0 1 0 0 0 1  0 0 -0.0370847 0 0 0
0.12 17.0729 0 -0.08854 1 0 0 0 1 0 0 0 1  0 0 -0.0413159 0 0 0
0.13 17.0729 0 -0.0889433 1 0 0 0 1 0 0 0 1  0 0 -0.0416968 0 0 0
0.14 17.0729 0 -0.0894052 1 0 0 0 1 0 0 0 1  0 0 -0.0477112 0 0 0
0.15 17.0729 0 -0.0898739 1 0 0 0 1 0 0 0 1  0 0 -0.0485162 0 0 0
0.16 17.0729 0 -0.0903859 1 0 0 0 1 0 0 0 1  0 0 -0.052549 0 0 0
0.17 17.0729 0 -0.0909271 1 0 0 0 1 0 0 0 1  0 0 -0.0557694 0 0 0
