*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:43 MDT 2025 - Case: roll/mesh_1x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 17.0729 0 -0.286 1 0 0 0 1 -3.61737e-05 0 3.61737e-05 1  0 0 0 0.00723475 0 0
0.02 17.0729 0 -0.286 1 0 0 0 1 -8.15509e-05 0 8.15509e-05 1  0 0 0 0.00938614 0 0
0.03 17.0729 0 -0.286 1 0 0 0 1 -0.000123227 0 0.000123227 1  0 0 0 0.00488531 0 0
0.04 17.0729 0 -0.286 1 0 0 0 1 -0.000213198 0 0.000213198 1  0 0 0 0.00916873 0 0
0.05 17.0729 0 -0.286 1 0 0 0 1 -0.000329329 0 0.000329329 1  0 0 0 0.0132343 0 0
0.06 17.0729 0 -0.286 1 0 0 0 1 -0.000445589 0 0.000445589 1  0 0 0 0.0126859 0 0
0.07 17.0729 0 -0.286 1 0 0 0 1 -0.000593534 0 0.000593534 1  0 0 0 0.0154775 0 0
0.08 17.0729 0 -0.286 1 0 0 0 1 -0.000763413 0 0.000763413 1  0 0 0 0.0181979 0 0
0.09 17.0729 0 -0.286 1 0 0 0 1 -0.000947013 0 0.000947013 1  0 0 0 0.0193954 0 0
0.1 17.0729 0 -0.286 1 0 0 0 0.999999 -0.00115439 0 0.00115439 0.999999  0 0 0 0.0216424 0 0
0.11 17.0729 0 -0.286 1 0 0 0 0.999999 -0.00138279 0 0.00138279 0.999999  0 0 0 0.0239156 0 0
0.12 17.0729 0 -0.286 1 0 0 0 0.999999 -0.00162929 0 0.00162929 0.999999  0 0 0 0.0256737 0 0
0.13 17.0729 0 -0.286 1 0 0 0 0.999998 -0.00189713 0 0.00189713 0.999998  0 0 0 0.0277569 0 0
0.14 17.0729 0 -0.286 1 0 0 0 0.999998 -0.00218534 0 0.00218534 0.999998  0 0 0 0.0298459 0 0
