*************************Generated by extractTensions.sh************************
*      Wed Oct 15 20:16:51 MDT 2025 - Case: 3D_RM6_4CPH_mid
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
0.01		-15.3041 	 -8.5265 	 -1.11708	-15.3041 	 8.5265 	 -1.11708	6.08463 	 -0 	 -1.78074
0.02		-15.3038 	 -8.52631 	 -1.11706	-15.3038 	 8.52631 	 -1.11706	6.08466 	 -0 	 -1.78073
0.03		-15.3026 	 -8.52565 	 -1.117	-15.3026 	 8.52565 	 -1.117	6.08484 	 -0 	 -1.78071
0.04		-15.3006 	 -8.52456 	 -1.1169	-15.3006 	 8.52456 	 -1.1169	6.08528 	 -0 	 -1.78072
0.05		-15.2981 	 -8.52321 	 -1.11677	-15.2981 	 8.52321 	 -1.11677	6.08589 	 -0 	 -1.78075
0.06		-15.2952 	 -8.5216 	 -1.11662	-15.2952 	 8.5216 	 -1.11662	6.0865 	 -0 	 -1.78075
0.07		-15.2918 	 -8.5197 	 -1.11645	-15.2918 	 8.5197 	 -1.11645	6.08715 	 -0 	 -1.78073
0.08		-15.2878 	 -8.51753 	 -1.11625	-15.2878 	 8.51753 	 -1.11625	6.08788 	 -0 	 -1.7807
0.09		-15.2834 	 -8.51513 	 -1.11604	-15.2834 	 8.51513 	 -1.11604	6.08861 	 -0 	 -1.78063
0.1		-15.2787 	 -8.51252 	 -1.1158	-15.2787 	 8.51252 	 -1.1158	6.08927 	 -0 	 -1.78052
0.11		-15.2736 	 -8.5097 	 -1.11555	-15.2736 	 8.5097 	 -1.11555	6.0899 	 -0 	 -1.78037
0.12		-15.2681 	 -8.50667 	 -1.11528	-15.2681 	 8.50667 	 -1.11528	6.0905 	 -0 	 -1.78017
0.13		-15.2622 	 -8.50346 	 -1.115	-15.2622 	 8.50346 	 -1.115	6.09105 	 -0 	 -1.77993
0.14		-15.2561 	 -8.50007 	 -1.11471	-15.2561 	 8.50007 	 -1.11471	6.09151 	 -0 	 -1.77964
0.15		-15.2497 	 -8.49653 	 -1.1144	-15.2497 	 8.49653 	 -1.1144	6.09187 	 -0 	 -1.77929
0.16		-15.243 	 -8.49284 	 -1.11409	-15.243 	 8.49284 	 -1.11409	6.09211 	 -0 	 -1.77887
0.17		-15.236 	 -8.48902 	 -1.11377	-15.236 	 8.48902 	 -1.11377	6.09223 	 0 	 -1.7784
0.18		-15.2288 	 -8.48507 	 -1.11344	-15.2288 	 8.48507 	 -1.11344	6.09224 	 0 	 -1.77786
0.19		-15.2215 	 -8.481 	 -1.11311	-15.2215 	 8.481 	 -1.11311	6.09211 	 0 	 -1.77726
0.2		-15.2139 	 -8.47683 	 -1.11276	-15.2139 	 8.47683 	 -1.11276	6.09184 	 0 	 -1.77659
0.21		-15.2061 	 -8.47257 	 -1.11242	-15.2061 	 8.47257 	 -1.11242	6.09141 	 0 	 -1.77585
0.22		-15.1983 	 -8.46824 	 -1.11208	-15.1983 	 8.46824 	 -1.11208	6.0908 	 0 	 -1.77503
0.23		-15.1902 	 -8.46382 	 -1.11173	-15.1902 	 8.46382 	 -1.11173	6.09005 	 0 	 -1.77415
0.24		-15.1821 	 -8.45932 	 -1.11138	-15.1821 	 8.45932 	 -1.11138	6.08917 	 0 	 -1.7732
0.25		-15.1738 	 -8.45475 	 -1.11103	-15.1738 	 8.45475 	 -1.11103	6.08816 	 0 	 -1.7722
0.26		-15.1653 	 -8.4501 	 -1.11067	-15.1653 	 8.4501 	 -1.11067	6.08703 	 0 	 -1.77114
0.27		-15.1568 	 -8.4454 	 -1.11032	-15.1568 	 8.4454 	 -1.11032	6.08579 	 0 	 -1.77002
0.28		-15.1481 	 -8.44063 	 -1.10996	-15.1481 	 8.44063 	 -1.10996	6.08444 	 0 	 -1.76886
0.29		-15.1393 	 -8.43581 	 -1.10961	-15.1393 	 8.43581 	 -1.10961	6.08297 	 0 	 -1.76764
0.3		-15.1305 	 -8.43096 	 -1.10926	-15.1305 	 8.43096 	 -1.10926	6.08136 	 0 	 -1.76635
0.31		-15.1216 	 -8.42607 	 -1.10891	-15.1216 	 8.42607 	 -1.10891	6.07964 	 0 	 -1.76502
0.32		-15.1127 	 -8.42114 	 -1.10856	-15.1127 	 8.42114 	 -1.10856	6.07785 	 0 	 -1.76365
0.33		-15.1037 	 -8.41617 	 -1.10821	-15.1037 	 8.41617 	 -1.10821	6.07597 	 0 	 -1.76224
0.34		-15.0946 	 -8.41117 	 -1.10786	-15.0946 	 8.41117 	 -1.10786	6.074 	 0 	 -1.76078
0.35		-15.0854 	 -8.40614 	 -1.10752	-15.0854 	 8.40614 	 -1.10752	6.072 	 0 	 -1.75929
0.36		-15.0762 	 -8.40107 	 -1.10717	-15.0762 	 8.40107 	 -1.10717	6.06994 	 0 	 -1.75778
0.37		-15.0669 	 -8.39596 	 -1.10683	-15.0669 	 8.39596 	 -1.10683	6.06787 	 0 	 -1.75624
0.38		-15.0576 	 -8.39083 	 -1.10649	-15.0576 	 8.39083 	 -1.10649	6.06579 	 0 	 -1.75469
0.39		-15.0482 	 -8.38566 	 -1.10615	-15.0482 	 8.38566 	 -1.10615	6.06369 	 0 	 -1.75312
0.4		-15.0388 	 -8.38046 	 -1.1058	-15.0388 	 8.38046 	 -1.1058	6.06157 	 0 	 -1.75152
0.41		-15.0293 	 -8.37525 	 -1.10546	-15.0293 	 8.37525 	 -1.10546	6.05943 	 0 	 -1.74991
0.42		-15.0198 	 -8.37002 	 -1.10512	-15.0198 	 8.37002 	 -1.10512	6.0573 	 0 	 -1.74829
0.43		-15.0102 	 -8.36477 	 -1.10479	-15.0102 	 8.36477 	 -1.10479	6.05518 	 0 	 -1.74666
0.44		-15.0007 	 -8.35952 	 -1.10445	-15.0007 	 8.35952 	 -1.10445	6.05306 	 0 	 -1.74502
0.45		-14.9911 	 -8.35425 	 -1.10412	-14.9911 	 8.35425 	 -1.10412	6.05097 	 0 	 -1.74337
0.46		-14.9815 	 -8.34897 	 -1.10378	-14.9815 	 8.34897 	 -1.10378	6.04892 	 0 	 -1.74172
0.47		-14.9719 	 -8.34367 	 -1.10345	-14.9719 	 8.34367 	 -1.10345	6.04697 	 0 	 -1.7401
0.48		-14.9622 	 -8.33834 	 -1.10312	-14.9622 	 8.33834 	 -1.10312	6.04512 	 0 	 -1.73849
0.49		-14.9525 	 -8.33302 	 -1.10279	-14.9525 	 8.33302 	 -1.10279	6.04336 	 0 	 -1.73691
0.5		-14.9428 	 -8.32767 	 -1.10246	-14.9428 	 8.32767 	 -1.10246	6.04172 	 0 	 -1.73534
0.51		-14.9331 	 -8.32232 	 -1.10213	-14.9331 	 8.32232 	 -1.10213	6.04018 	 0 	 -1.73381
