# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.42          	-2.668375e+02	(-2.981104e+00 6.074713e-04 -8.501362e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.43          	-2.293185e+02	(-2.964876e+00 6.530709e-04 -8.157812e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.44          	-2.378828e+02	(-2.987676e+00 7.851890e-04 -7.499308e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.45          	-2.798002e+02	(-3.049750e+00 7.899056e-04 -5.998940e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.46          	-2.741350e+02	(-3.068784e+00 8.361072e-04 -5.027855e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.47          	-2.848720e+02	(-3.097110e+00 8.612207e-04 -3.649612e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.48          	-2.661672e+02	(-3.096172e+00 9.854412e-04 -4.065350e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.49          	-2.817888e+02	(-3.128785e+00 8.630481e-04 -3.633269e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.5           	-2.742981e+02	(-3.134448e+00 9.237556e-04 -3.946384e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.51          	-2.855940e+02	(-3.160841e+00 9.486947e-04 -2.833610e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.52          	-2.757580e+02	(-3.181878e+00 1.045826e-03 -3.940863e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.53          	-2.800505e+02	(-3.201091e+00 1.122678e-03 -4.679990e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.54          	-3.206449e+02	(-3.253711e+00 1.139614e-03 -3.863329e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.55          	-2.824528e+02	(-3.225451e+00 1.205073e-03 -3.846556e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.56          	-2.865406e+02	(-3.239344e+00 1.261189e-03 -3.893593e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.57          	-2.836430e+02	(-3.244490e+00 1.303055e-03 -4.082878e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.58          	-2.954694e+02	(-3.270091e+00 1.309123e-03 -3.405514e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.59          	-2.897022e+02	(-3.281464e+00 1.359609e-03 -2.766997e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.6           	-3.155428e+02	(-3.321838e+00 1.291583e-03 -1.744581e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.61          	-2.767841e+02	(-3.291669e+00 1.390291e-03 -1.768280e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.62          	-3.065940e+02	(-3.325725e+00 1.294004e-03 -8.088608e-03)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.63          	-2.687888e+02	(-3.288918e+00 1.342783e-03 -5.629494e-03)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.64          	-3.018413e+02	(-3.322661e+00 1.184900e-03 1.507044e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.65          	-2.751185e+02	(-3.307322e+00 1.458295e-03 1.510116e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.66          	-3.207682e+02	(-3.361824e+00 1.345769e-03 2.211919e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.67          	-2.939236e+02	(-3.340987e+00 1.539787e-03 1.789081e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.68          	-3.055941e+02	(-3.359425e+00 1.407736e-03 2.689998e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.69          	-2.853569e+02	(-3.340388e+00 1.604904e-03 2.674896e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.7           	-3.035675e+02	(-3.366130e+00 1.470451e-03 3.406063e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.71          	-3.036904e+02	(-3.378414e+00 1.482241e-03 3.595587e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.72          	-2.716023e+02	(-3.355067e+00 1.586936e-03 3.688185e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.73          	-3.019344e+02	(-3.386939e+00 1.523982e-03 4.973806e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.74          	-2.800262e+02	(-3.381348e+00 1.534021e-03 4.994004e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.75          	-2.995152e+02	(-3.407088e+00 1.435596e-03 5.143406e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.76          	-3.000151e+02	(-3.395738e+00 1.369165e-03 5.554452e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.77          	-2.844592e+02	(-3.376575e+00 1.354790e-03 5.336591e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.78          	-3.196993e+02	(-3.416773e+00 1.151995e-03 6.403296e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.79          	-2.808668e+02	(-3.377820e+00 1.198946e-03 6.351117e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.8           	-2.947503e+02	(-3.382676e+00 1.115589e-03 6.448657e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.81          	-3.099845e+02	(-3.406224e+00 1.048641e-03 7.149155e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.82          	-2.982041e+02	(-3.405777e+00 1.000279e-03 6.887939e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.83          	-3.224659e+02	(-3.417576e+00 8.487536e-04 7.640127e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.84          	-3.168679e+02	(-3.398724e+00 8.203027e-04 7.948561e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.85          	-3.187299e+02	(-3.394712e+00 7.636793e-04 8.359959e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.86          	-2.702419e+02	(-3.339128e+00 8.768497e-04 7.102621e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.87          	-3.002890e+02	(-3.362217e+00 8.079825e-04 8.163474e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.88          	-2.927012e+02	(-3.356134e+00 8.216070e-04 7.652270e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.89          	-3.020927e+02	(-3.362017e+00 7.988569e-04 9.112341e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.9           	-2.931421e+02	(-3.352253e+00 7.835269e-04 8.952500e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.91          	-3.000854e+02	(-3.355060e+00 7.774944e-04 9.534716e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.92          	-2.834289e+02	(-3.331301e+00 8.173478e-04 9.690279e-02)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.93          	-2.957309e+02	(-3.340721e+00 7.425818e-04 1.044435e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.94          	-2.693711e+02	(-3.310653e+00 8.046812e-04 1.023976e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.95          	-2.977142e+02	(-3.336874e+00 7.499376e-04 1.159172e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.96          	-2.904209e+02	(-3.334295e+00 7.421667e-04 1.121956e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.97          	-2.952398e+02	(-3.338732e+00 7.219738e-04 1.147673e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.98          	-2.898524e+02	(-3.333432e+00 7.617220e-04 1.135707e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.99          	-2.844441e+02	(-3.328375e+00 8.125923e-04 1.097502e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1             	-3.022576e+02	(-3.337554e+00 7.404518e-04 1.196396e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.01          	-2.867799e+02	(-3.320304e+00 7.345188e-04 1.178084e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.02          	-3.191331e+02	(-3.348571e+00 6.376874e-04 1.229005e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.03          	-3.104747e+02	(-3.336284e+00 6.432976e-04 1.183068e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.04          	-2.913196e+02	(-3.310997e+00 6.109137e-04 1.087406e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.05          	-2.652480e+02	(-3.271809e+00 6.339334e-04 1.063561e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.06          	-2.903987e+02	(-3.288837e+00 5.568512e-04 1.171815e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.07          	-2.670227e+02	(-3.266339e+00 6.402525e-04 1.054318e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.08          	-2.857997e+02	(-3.281521e+00 5.960382e-04 1.134216e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.09          	-2.801165e+02	(-3.269710e+00 6.532412e-04 1.160084e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.1           	-3.007962e+02	(-3.283807e+00 6.169479e-04 1.204713e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.11          	-2.782799e+02	(-3.247774e+00 5.754390e-04 1.147194e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.12          	-2.746840e+02	(-3.244471e+00 6.278519e-04 1.126977e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.13          	-2.746171e+02	(-3.247664e+00 5.830629e-04 1.055289e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.14          	-3.015503e+02	(-3.259427e+00 4.796057e-04 1.171691e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.15          	-2.574632e+02	(-3.205078e+00 6.160148e-04 1.146254e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.16          	-2.798703e+02	(-3.214530e+00 5.062728e-04 1.273756e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.17          	-2.576767e+02	(-3.188965e+00 5.279102e-04 1.260287e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.18          	-2.814494e+02	(-3.200728e+00 4.727325e-04 1.364978e-01)
# Region type : patch baffle_in
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.19          	-2.881180e+02	(-3.204795e+00 4.140319e-04 1.389392e-01)
# Region type : patch baffle_in
# Faces       : 42
