*************************Generated by extractMotion.sh**********************
*      Wed Oct 15 20:43:55 MDT 2025 - Case: 3D_RM6_noPTO_4CPH_floating_scotch
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 22.9328 0 -0.285989 1 0 3.76512e-05 0 1 0 -3.76512e-05 0 1  -1.21457e-06 0 0.00229124 0 0.00753024 0
0.02 22.9328 0 -0.285963 1 0 0.000131477 0 1 0 -0.000131477 0 1  -0.00225141 0 0.00446576 0 0.0156151 0
0.03 22.9328 0 -0.285921 1 0 0.000257899 0 1 0 -0.000257899 0 1  -0.0037941 0 0.0053481 0 0.015779 0
0.04 22.9327 0 -0.285861 1 0 0.000428593 0 1 0 -0.000428593 0 1  -0.00425868 0 0.00658692 0 0.0183895 0
0.05 22.9327 0 -0.285793 1 0 0.000653757 0 1 0 -0.000653757 0 1  -0.00486417 0 0.00749664 0 0.024461 0
0.06 22.9326 0 -0.285694 1 0 0.000918057 0 1 0 -0.000918057 0 1  -0.00602387 0 0.0107678 0 0.0288852 0
0.07 22.9325 0 -0.2856 0.999999 0 0.00122244 0 1 0 -0.00122244 0 0.999999  -0.00757502 0 0.0100398 0 0.0325798 0
0.08 22.9325 0 -0.285469 0.999999 0 0.00156989 0 1 0 -0.00156989 0 0.999999  -0.00773763 0 0.0137646 0 0.0367638 0
0.09 22.9324 0 -0.285345 0.999998 0 0.00196126 0 1 0 -0.00196126 0 0.999998  -0.00927793 0 0.0132077 0 0.0412729 0
0.1 22.9323 0 -0.285193 0.999997 0 0.002392 0 1 0 -0.002392 0 0.999997  -0.00994569 0 0.0158331 0 0.0451832 0
0.11 22.9322 0 -0.285032 0.999996 0 0.00286464 0 1 0 -0.00286464 0 0.999996  -0.0109445 0 0.0169028 0 0.0492991 0
0.12 22.9321 0 -0.284856 0.999994 0 0.00337902 0 1 0 -0.00337902 0 0.999994  -0.0119397 0 0.018191 0 0.0535047 0
0.13 22.9319 0 -0.284656 0.999992 0 0.00393502 0 1 0 -0.00393502 0 0.999992  -0.0126571 0 0.0209439 0 0.0576926 0
0.14 22.9318 0 -0.284455 0.99999 0 0.00453236 0 1 0 -0.00453236 0 0.99999  -0.0139725 0 0.0209065 0 0.061812 0
0.15 22.9317 0 -0.284226 0.999987 0 0.00516817 0 1 0 -0.00516817 0 0.999987  -0.0144618 0 0.023498 0 0.0655781 0
0.16 22.9315 0 -0.283991 0.999983 0 0.00584489 0 1 0 -0.00584489 0 0.999983  -0.0155089 0 0.0243379 0 0.0696414 0
0.17 22.9314 0 -0.283738 0.999978 0 0.00656078 0 1 0 -0.00656078 0 0.999978  -0.0163536 0 0.0259784 0 0.0735812 0
0.18 22.9312 0 -0.283469 0.999973 0 0.00731508 0 1 0 -0.00731508 0 0.999973  -0.0171207 0 0.027687 0 0.0773809 0
0.19 22.931 0 -0.283189 0.999967 0 0.00810818 0 1 0 -0.00810818 0 0.999967  -0.0180712 0 0.0286916 0 0.081233 0
0.2 22.9308 0 -0.282891 0.99996 0 0.00893803 0 1 0 -0.00893803 0 0.99996  -0.0187626 0 0.0305353 0 0.0848715 0
0.21 22.9306 0 -0.282584 0.999952 0 0.00980496 0 1 0 -0.00980496 0 0.999952  -0.0196927 0 0.0314508 0 0.0885361 0
0.22 22.9304 0 -0.282259 0.999943 0 0.0107081 0 1 0 -0.0107081 0 0.999943  -0.0203767 0 0.0331123 0 0.0921416 0
0.23 22.9302 0 -0.28192 0.999932 0 0.0116472 0 1 0 -0.0116472 0 0.999932  -0.021178 0 0.0346386 0 0.0957142 0
0.24 22.93 0 -0.281568 0.99992 0 0.0126221 0 1 0 -0.0126221 0 0.99992  -0.0220908 0 0.0360348 0 0.0992877 0
0.25 22.9298 0 -0.281201 0.999907 0 0.0136317 0 1 0 -0.0136317 0 0.999907  -0.0228788 0 0.0373996 0 0.102738 0
0.26 22.9296 0 -0.280818 0.999892 0 0.0146753 0 1 0 -0.0146753 0 0.999892  -0.0236201 0 0.0389933 0 0.10608 0
0.27 22.9293 0 -0.280429 0.999876 0 0.0157512 0 1 0 -0.0157512 0 0.999876  -0.0245922 0 0.0395496 0 0.109248 0
0.28 22.9291 0 -0.280015 0.999858 0 0.0168608 0 1 0 -0.0168608 0 0.999858  -0.0250165 0 0.0420524 0 0.112619 0
0.29 22.9288 0 -0.279598 0.999838 0 0.0180032 0 1 0 -0.0180032 0 0.999838  -0.0261736 0 0.0424854 0 0.115916 0
0.3 22.9286 0 -0.27916 0.999816 0 0.0191763 0 1 0 -0.0191763 0 0.999816  -0.0267576 0 0.0443431 0 0.118919 0
0.31 22.9283 0 -0.278713 0.999792 0 0.0203803 0 1 0 -0.0203803 0 0.999792  -0.0275694 0 0.0454987 0 0.121966 0
0.32 22.928 0 -0.278245 0.999766 0 0.0216166 0 1 0 -0.0216166 0 0.999766  -0.0279316 0 0.0474593 0 0.12522 0
0.33 22.9277 0 -0.277771 0.999738 0 0.0228816 0 1 0 -0.0228816 0 0.999738  -0.0291857 0 0.0481334 0 0.128063 0
0.34 22.9274 0 -0.277278 0.999708 0 0.0241749 0 1 0 -0.0241749 0 0.999708  -0.0298173 0 0.0498476 0 0.130793 0
0.35 22.9271 0 -0.276774 0.999675 0 0.0254968 0 1 0 -0.0254968 0 0.999675  -0.0304835 0 0.0510818 0 0.133629 0
0.36 22.9268 0 -0.276264 0.99964 0 0.026845 0 1 0 -0.026845 0 0.99964  -0.031443 0 0.0515186 0 0.136244 0
0.37 22.9265 0 -0.275732 0.999602 0 0.0282186 0 1 0 -0.0282186 0 0.999602  -0.031927 0 0.0538309 0 0.138706 0
0.38 22.9262 0 -0.275207 0.999561 0 0.0296178 0 1 0 -0.0296178 0 0.999561  -0.0331289 0 0.0528871 0 0.14124 0
0.39 22.9258 0 -0.274651 0.999518 0 0.0310397 0 1 0 -0.0310397 0 0.999518  -0.0331784 0 0.0562172 0 0.143459 0
0.4 22.9255 0 -0.274097 0.999472 0 0.0324882 0 1 0 -0.0324882 0 0.999472  -0.034189 0 0.0560434 0 0.146146 0
0.41 22.9252 0 -0.273528 0.999423 0 0.0339581 0 1 0 -0.0339581 0 0.999423  -0.0349426 0 0.0573501 0 0.148271 0
0.42 22.9248 0 -0.272947 0.999371 0 0.0354494 0 1 0 -0.0354494 0 0.999371  -0.0354995 0 0.0586682 0 0.150307 0
0.43 22.9244 0 -0.272359 0.999317 0 0.036963 0 1 0 -0.036963 0 0.999317  -0.0363321 0 0.0593348 0 0.152518 0
