# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.31          	-8.138070e+00	(-1.651318e+00 -9.013713e-05 -3.029836e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.32          	-7.444615e+00	(-1.659891e+00 1.376469e-05 -2.426098e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.33          	-8.584469e+00	(-1.656321e+00 -3.124070e-05 -2.252245e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.34          	-8.056548e+00	(-1.678354e+00 5.300773e-05 -1.874250e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.35          	-7.410443e+00	(-1.706880e+00 4.162912e-06 -1.896696e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.36          	-8.276366e+00	(-1.706556e+00 2.633878e-04 -3.027633e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.37          	-7.530088e+00	(-1.727231e+00 3.151171e-04 -2.794908e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.38          	-8.059376e+00	(-1.723944e+00 2.470725e-04 -2.667031e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.39          	-7.720118e+00	(-1.727787e+00 3.028095e-04 -8.765324e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.4           	-8.243798e+00	(-1.730436e+00 4.878328e-04 -2.450277e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.41          	-8.092644e+00	(-1.750741e+00 5.862344e-04 -2.023662e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.42          	-8.247652e+00	(-1.761488e+00 6.903417e-04 -2.175503e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.43          	-8.240333e+00	(-1.769565e+00 7.402057e-04 -2.852177e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.44          	-8.098951e+00	(-1.775525e+00 7.727233e-04 -1.660256e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.45          	-8.041207e+00	(-1.781523e+00 7.389201e-04 -1.182127e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.46          	-8.456366e+00	(-1.795489e+00 7.421710e-04 -2.005512e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.47          	-8.187543e+00	(-1.808303e+00 8.289222e-04 -9.603097e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.48          	-8.839477e+00	(-1.812100e+00 8.896172e-04 -8.532811e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.49          	-7.494430e+00	(-1.835508e+00 9.797487e-04 -4.883192e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.5           	-7.927218e+00	(-1.848274e+00 1.033043e-03 -3.674965e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.51          	-8.821579e+00	(-1.851497e+00 1.087955e-03 -8.203210e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.52          	-8.375055e+00	(-1.860173e+00 1.195522e-03 -5.670550e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.53          	-8.401624e+00	(-1.866266e+00 1.322779e-03 -5.153827e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.54          	-8.782318e+00	(-1.899888e+00 1.375822e-03 3.402068e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.55          	-9.556134e+00	(-1.885101e+00 1.452496e-03 5.039881e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.56          	-9.286780e+00	(-1.890326e+00 1.498987e-03 9.267656e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.57          	-8.927466e+00	(-1.908637e+00 1.627167e-03 4.310569e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.58          	-8.955378e+00	(-1.934406e+00 1.694432e-03 1.097871e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.59          	-8.943736e+00	(-1.952014e+00 1.794184e-03 7.285639e-03)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.6           	-8.361686e+00	(-1.964266e+00 1.659638e-03 1.288096e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.61          	-9.249405e+00	(-1.948712e+00 1.792730e-03 1.515126e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.62          	-8.789845e+00	(-1.955001e+00 1.858264e-03 2.612644e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.63          	-9.015503e+00	(-1.954269e+00 1.828219e-03 2.714150e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.64          	-7.860398e+00	(-1.972001e+00 1.251842e-03 3.550159e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.65          	-8.534472e+00	(-1.952171e+00 1.485416e-03 4.550806e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.66          	-9.136019e+00	(-1.939494e+00 1.652159e-03 4.277164e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.67          	-8.290448e+00	(-1.953826e+00 1.618989e-03 4.087645e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.68          	-8.710373e+00	(-1.955460e+00 1.617164e-03 3.908719e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.69          	-8.429207e+00	(-1.966927e+00 1.606380e-03 3.740330e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.7           	-9.306320e+00	(-1.960001e+00 1.661532e-03 3.383624e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.71          	-8.767823e+00	(-1.963880e+00 1.543450e-03 4.373779e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.72          	-8.812762e+00	(-1.966152e+00 1.483612e-03 4.341053e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.73          	-9.768464e+00	(-1.966866e+00 1.477835e-03 3.504699e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.74          	-9.298637e+00	(-1.979454e+00 1.343238e-03 2.881693e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.75          	-9.424989e+00	(-1.974532e+00 1.393036e-03 3.179668e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.76          	-9.675360e+00	(-1.978768e+00 1.490197e-03 3.276259e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.77          	-9.204414e+00	(-2.003108e+00 1.514648e-03 2.562521e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.78          	-8.685450e+00	(-2.014878e+00 1.539003e-03 3.243377e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.79          	-8.388212e+00	(-2.021827e+00 1.017543e-03 4.043143e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.8           	-9.207818e+00	(-2.002293e+00 1.547976e-03 3.528256e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.81          	-8.988552e+00	(-2.004038e+00 1.571985e-03 3.739165e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.82          	-9.067186e+00	(-2.002462e+00 1.506025e-03 4.195500e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.83          	-9.760696e+00	(-1.996899e+00 1.374614e-03 4.204808e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.84          	-8.856212e+00	(-2.009399e+00 1.249148e-03 4.599052e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.85          	-9.106520e+00	(-2.010846e+00 1.113872e-03 4.647014e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.86          	-9.378967e+00	(-2.013668e+00 1.122333e-03 3.824564e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.87          	-9.087136e+00	(-2.010654e+00 9.659575e-04 4.992001e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.88          	-9.272107e+00	(-2.005591e+00 1.069331e-03 4.670134e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.89          	-9.158751e+00	(-1.998849e+00 9.690951e-04 4.796631e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.9           	-8.870329e+00	(-2.000219e+00 7.155510e-04 6.042577e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.91          	-8.812700e+00	(-1.998987e+00 4.310059e-04 7.023027e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.92          	-9.284808e+00	(-1.995258e+00 3.326264e-04 6.043892e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.93          	-9.474636e+00	(-1.991526e+00 2.723839e-04 5.743575e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.94          	-8.971388e+00	(-1.998727e+00 1.675928e-04 5.609843e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.95          	-9.287987e+00	(-1.998763e+00 4.917612e-04 5.079234e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.96          	-8.828403e+00	(-2.007923e+00 3.455785e-04 5.314405e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.97          	-9.510937e+00	(-1.994770e+00 3.521907e-04 5.259829e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.98          	-8.754793e+00	(-2.003857e+00 3.066567e-04 5.496615e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
0.99          	-9.286100e+00	(-2.001160e+00 5.560228e-04 5.010793e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1             	-8.435892e+00	(-2.014038e+00 4.721233e-04 5.221693e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.01          	-9.478568e+00	(-2.002945e+00 5.436236e-04 4.061827e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.02          	-8.815157e+00	(-2.009154e+00 5.424549e-04 4.607668e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.03          	-9.214499e+00	(-2.015284e+00 5.041621e-04 4.932672e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.04          	-8.499860e+00	(-2.035219e+00 -1.149010e-04 5.744771e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.05          	-8.462989e+00	(-2.017334e+00 3.361852e-04 5.483398e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.06          	-8.464417e+00	(-2.005257e+00 4.491997e-04 5.358961e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.07          	-9.191948e+00	(-1.996274e+00 4.853860e-04 5.869444e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.08          	-9.570739e+00	(-1.989455e+00 3.995957e-04 5.873524e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.09          	-9.416102e+00	(-1.985194e+00 6.061403e-04 5.409398e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.1           	-8.800505e+00	(-1.996464e+00 3.853649e-04 5.750389e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.11          	-9.018944e+00	(-1.992465e+00 3.130225e-04 6.779101e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.12          	-9.386602e+00	(-1.977110e+00 2.152139e-04 6.288764e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.13          	-8.193301e+00	(-1.986755e+00 2.170515e-04 6.291760e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.14          	-9.604711e+00	(-1.969789e+00 2.338172e-04 5.243699e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.15          	-8.747173e+00	(-1.984970e+00 2.500629e-04 5.427775e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.16          	-9.667758e+00	(-1.974290e+00 2.780668e-04 5.195536e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.17          	-8.680129e+00	(-1.985090e+00 2.794301e-04 5.368796e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.18          	-8.989303e+00	(-1.979718e+00 2.793149e-04 5.853550e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)	areaAverage(U)
1.19          	-8.943629e+00	(-1.978759e+00 2.336188e-04 5.397025e-02)
# Region type : patch baffle_out
# Faces       : 42
# Area        : 2.821760e-02
