*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:44 MDT 2025 - Case: roll/mesh_3x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 17.0729 0 -0.286 1 0 0 0 1 -3.66373e-05 0 3.66373e-05 1  0 0 0 0.00732745 0 0
0.02 17.0729 0 -0.286 1 0 0 0 1 -9.85725e-05 0 9.85725e-05 1  0 0 0 0.0114559 0 0
0.03 17.0729 0 -0.286 1 0 0 0 1 -0.000158932 0 0.000158932 1  0 0 0 0.00702761 0 0
0.04 17.0729 0 -0.286 1 0 0 0 1 -0.000269791 0 0.000269791 1  0 0 0 0.0112279 0 0
0.05 17.0729 0 -0.286 1 0 0 0 1 -0.000421658 0 0.000421658 1  0 0 0 0.017318 0 0
0.06 17.0729 0 -0.286 1 0 0 0 1 -0.000574925 0 0.000574925 1  0 0 0 0.0168691 0 0
0.07 17.0729 0 -0.286 1 0 0 0 1 -0.000763435 0 0.000763435 1  0 0 0 0.0195961 0 0
0.08 17.0729 0 -0.286 1 0 0 0 1 -0.000986288 0 0.000986288 1  0 0 0 0.0238475 0 0
0.09 17.0729 0 -0.286 1 0 0 0 0.999999 -0.00122567 0 0.00122567 0.999999  0 0 0 0.0254052 0 0
0.1 17.0729 0 -0.286 1 0 0 0 0.999999 -0.00149249 0 0.00149249 0.999999  0 0 0 0.0277347 0 0
0.11 17.0729 0 -0.286 1 0 0 0 0.999998 -0.00178971 0 0.00178971 0.999998  0 0 0 0.0310679 0 0
0.12 17.0729 0 -0.286 1 0 0 0 0.999998 -0.00210922 0 0.00210922 0.999998  0 0 0 0.0333413 0 0
0.13 17.0729 0 -0.286 1 0 0 0 0.999997 -0.00245366 0 0.00245366 0.999997  0 0 0 0.0356284 0 0
0.14 17.0729 0 -0.286 1 0 0 0 0.999996 -0.00282599 0 0.00282599 0.999996  0 0 0 0.0385007 0 0
