*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
0.86              -127.478 -5.6556 5134.56              0.473103 30006.1 32.5076
0.87              -59.7664 -0.635351 5183.11              0.0567102 30296.6 3.79948
0.88              -18.8486 0.475691 5233              -0.0902299 30564.9 -2.47897
0.89              8.73038 1.07241 5257.68              -0.057113 30696.6 -5.87141
0.9              23.5295 32.7166 5375.51              7.76475 31303.9 -170.568
0.91              65.0015 5.23448 5303.95              0.996568 30944.8 -27.5473
0.92              49.8377 1.24134 5207.4              0.0366037 30419 -6.77009
0.93              102.37 -29.911 5370.77              -6.5097 31290 156.032
0.94              142.942 -4.57994 5327.66              -1.08503 31078.5 23.8802
0.95              172.741 -2.738 5355.16              -0.441976 31227.5 14.7133
0.96              179.023 -5.95232 5325.83              -2.02642 31062.9 31.1794
0.97              220.944 -2.05857 5377.9              -0.537206 31349.2 10.9261
0.98              246.26 -1.03067 5394.63              -0.103009 31442.4 5.49237
0.99              252.319 6.08727 5380.22              -0.692929 31354 -35.1445
1              288.864 -0.814787 5421.03              0.222231 31587.3 4.59703
1.01              309.521 -0.91554 5435.83              0.221487 31668.9 5.25036
1.02              328.366 -0.853649 5449.51              0.246216 31743.8 4.98498
1.03              343.674 -0.738933 5464.99              0.257293 31830.6 4.362
1.04              364.685 -0.637824 5478.06              0.252585 31900.6 3.80385
1.05              378.755 -0.588199 5494.79              0.239702 31994.2 3.52878
1.06              394.435 -0.798704 5501.27              0.200257 32030.4 4.8024
1.07              411.197 -0.757187 5521.66              0.185985 32142.2 4.5575
1.08              427.36 -0.344336 5539.94              0.21201 32243.2 2.13896
1.09              442.761 -0.277764 5557.57              0.201699 32340.4 1.75812
1.1              460.081 -0.227438 5574.93              0.192546 32435.4 1.47192
1.11              470.481 -0.172646 5591.12              0.175777 32526.8 1.17322
1.12              484.546 -0.161286 5608.45              0.151801 32623.2 1.1135
1.13              501.368 -0.126984 5628              0.142837 32730.3 0.930716
1.14              515.685 0.664324 5642.75              0.124312 32810.7 -3.50995
1.15              526.566 -0.0382142 5665.82              0.102873 32941.8 0.469696
1.16              541.562 -0.0754683 5682.06              0.100795 33032.3 0.690608
1.17              550.878 -0.111611 5703.63              0.0921034 33155.1 0.918531
1.18              564.242 -0.200343 5725.23              0.0769503 33275.1 1.45021
1.19              575.881 -0.180264 5745.32              0.0695961 33389.3 1.34011
1.2              587.047 -0.166246 5759.74              0.0646196 33473.2 1.28794
1.21              595.031 -0.0945897 5757.34              0.0584257 33468.9 0.910371
1.22              603.557 -0.0616921 5764.61              0.0485622 33518 0.753208
1.23              622.713 -0.187507 5843.67              0.0538985 33948.8 1.48416
1.24              638.314 -0.201805 5877.99              0.0366221 34139.4 1.58694
1.25              652.176 -0.167982 5900.23              0.0210319 34267.1 1.41835
1.26              661.485 -1.48823 5910.8              0.0934956 34326.9 8.63166
1.27              675.228 -0.412924 5936.34              -0.0193096 34480.1 2.90669
1.28              696.572 -0.273094 5954.48              -0.020569 34584.5 2.13961
1.29              704.709 -0.203412 5979.94              -0.0299842 34736.3 1.77291
1.3              719.532 -0.147483 6006.05              -0.0394453 34888.4 1.48624
1.31              735.509 -0.155548 6031.29              -0.0441794 35035.8 1.53921
1.32              755.951 -0.164692 6062.34              -0.0493363 35212.6 1.59335
1.33              769.568 -0.156401 6087.42              -0.0497547 35361.4 1.55838
1.34              787.175 -0.141665 6112.59              -0.0627171 35509.3 1.48446
1.35              807.564 -0.127421 6138.41              -0.0672681 35659.9 1.40557
1.36              831.942 -0.136385 6163.45              -0.0666848 35805 1.45606
1.37              844.44 -0.144883 6193.45              -0.0652524 35984.1 1.49029
1.38              867.133 -0.186281 6229.19              -0.05737 36189.7 1.70136
1.39              891.168 -0.201788 6261.02              -0.0645039 36374.1 1.79043
1.4              912.611 -0.222706 6294.23              -0.0633147 36568.2 1.90152
1.41              936.336 -0.239273 6327.37              -0.0695364 36761.4 1.99894
1.42              959.552 -0.306617 6362.2              -0.0773122 36964.9 2.39471
