*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:46 MDT 2025 - Case: surge/T22.5/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
0.01              -44021.2 8.64374 -24086.7              -2.2871 -140276 -51.201
0.02              -1572.08 -6.68769 5557.91              1.36468 33688.4 36.1795
0.03              -890.417 -1.71054 5506.33              0.263605 33240 9.06789
0.04              -819.655 -0.702748 5511.36              0.379046 33249.3 3.3101
0.05              -807.603 -1.43762 5506.16              0.405532 33198.3 7.59037
0.06              -836.721 -0.488381 5493.17              0.318184 33104.9 2.48529
0.07              -886.146 -2.65046 5453.56              0.274643 32853.2 15.2533
0.08              -912.794 0.816766 5454.18              0.0462678 32844.1 -4.97197
0.09              -973.088 2.85549 5422.53              0.492139 32635.3 -15.8574
0.1              -1031.27 1.2081 5376.15              0.266814 32351.1 -7.00451
0.11              -1075.79 -0.910858 5356.31              -0.16776 32217.3 4.54477
0.12              -1114.92 -0.640694 5332.52              0.121458 32065.3 3.52808
0.13              -1146.34 2.47403 5316.81              -0.0314477 31957.5 -14.7423
0.14              -1168.11 -0.46602 5318.27              0.314639 31953.4 2.71194
0.15              -1193.84 -0.368882 5309.08              0.305298 31885.3 2.22388
0.16              -1247.27 -0.244614 5260.93              0.23141 31588.9 1.55037
0.17              -1279.74 -0.14099 5239.38              0.227079 31448.7 0.979583
0.18              -1308.54 0.112574 5220.61              0.240347 31325.4 -0.527353
0.19              -1338.42 0.669879 5199.85              0.219957 31189.6 -3.65637
0.2              -1365.94 0.196275 5179.2              0.24437 31055 -1.01559
0.21              -1393.27 0.181945 5157.98              0.226443 30917.3 -0.909533
0.22              -1429.5 -1.42633 5128.69              0.386615 30732.3 7.87395
0.23              -1478.57 -3.02073 5078.83              0.29363 30428.2 16.5912
0.24              -1445 1.08682 5113.9              0.153062 30616.4 -5.88166
0.25              -1472.12 0.821323 5090.66              0.180292 30468.5 -4.4044
0.26              -1485.71 -0.20351 5075.41              0.330031 30365.1 1.09061
0.27              -1499.82 0.260022 5063.33              0.219197 30280.4 -1.30931
0.28              -1545.17 4.16057 5016.37              -0.107664 29994.2 -22.0852
0.29              -1523.39 -0.307063 5026.3              0.343499 30037.5 1.67628
0.3              -1533.99 0.593474 5015.24              0.396688 29958 -3.13897
0.31              -1571.97 -5.758 4955.06              0.654573 29589.9 33.3173
0.32              -1535.62 0.212377 4994.07              0.0814628 29811.3 -1.05981
0.33              -1553.86 7.52659 5000.08              1.69059 29814.4 -40.2242
0.34              -1545.04 1.63136 4977.89              0.455403 29683.2 -8.72301
0.35              -1566.34 -5.32882 4954.76              -1.23467 29528 28.3342
0.36              -1548.32 -1.45984 4948.34              0.042381 29484.5 8.30213
0.37              -1557.91 -2.10871 4920.17              -0.703023 29305.9 11.6325
0.38              -1547.74 3.64974 4904.6              -0.380522 29202.7 -21.3185
0.39              -1531.87 -0.87218 4908.91              0.245629 29217.9 5.24225
0.4              -1522.07 -0.849939 4900.29              0.243954 29153.8 5.23788
0.41              -1518.71 -0.845094 4880.64              0.199332 29027.5 5.31118
0.42              -1508.23 -0.773048 4869.06              0.189737 28946.9 4.94082
0.43              -1515.89 -0.231063 4831.15              0.182433 28717.6 1.73185
0.44              -1495.28 0.513723 4831.96              0.176974 28707.8 -2.44528
0.45              -1472.89 -0.18615 4832.26              0.208882 28696.2 1.48149
0.46              -1476.23 -0.054171 4798.9              0.163749 28493.5 0.715111
0.47              -1457.28 -2.24422 4801.28              0.385195 28492.2 12.6265
0.48              -1467.81 -4.431 4763.95              0.399804 28264.6 24.1031
0.49              -1397.24 0.638326 4806.77              0.140368 28498.2 -2.98646
0.5              -1368.58 0.827342 4816.95              0.0776479 28538 -4.13036
0.51              -1348.63 0.581716 4807.6              0.146798 28475.7 -2.8072
0.52              -1332.83 -0.678144 4793.71              0.292656 28382.5 4.03106
0.53              -1308.78 0.011818 4792.66              0.141223 28364.8 0.344484
0.54              -1323.69 5.83284 4755.91              -0.275437 28143 -30.4468
0.55              -1267.28 -0.168543 4769.09              0.188046 28208.5 1.15084
0.56              -1242.79 0.372987 4768.68              0.469458 28194.8 -1.71892
0.57              -1224.11 -1.03049 4749.1              -0.0850839 28069.1 7.07298
0.58              -1179.87 0.397901 4761.42              0.0441934 28141.2 -1.91125
0.59              -1147.82 1.00079 4779.35              -0.0640889 28227 -5.42026
0.6              -1121.41 11.3213 4818.55              2.52169 28422.2 -59.8784
0.61              -1085.68 2.70808 4797.32              0.478691 28304.7 -14.4199
0.62              -1073.29 -7.11783 4795.92              -1.73119 28279.5 37.4928
0.63              -1022.13 -0.680834 4801.56              -0.277519 28313 3.52841
0.64              -997.327 -3.3708 4800.09              -0.883376 28292 18.4032
0.65              -924.048 -1.03665 4864.01              -0.229377 28645.5 5.77472
0.66              -895.927 4.73265 4858.66              -0.534217 28601.7 -27.4611
0.67              -865.522 -0.295113 4863.38              0.122702 28627.1 1.72872
0.68              -828.715 -0.485978 4877.39              0.154163 28698.6 2.91882
0.69              -791.908 -0.463222 4889.92              0.171264 28762.1 2.82173
0.7              -760.693 -0.881855 4893.84              0.109758 28777.5 5.35869
0.71              -721.685 -0.361822 4911.72              0.172552 28871.8 2.26214
0.72              -685.972 -0.286696 4923.79              0.173333 28933.7 1.83642
0.73              -649.792 -0.220968 4937.51              0.181133 29004.7 1.45668
0.74              -620.338 0.521441 4940.56              0.146043 29016.4 -2.70867
0.75              -609.48 -0.0672267 4907.62              0.123461 28829.9 0.547011
0.76              -525.604 -0.256464 5003.72              0.181889 29360.8 1.65113
0.77              -499.597 -2.37721 5017.8              0.33563 29430.9 13.1485
0.78              -493.247 -7.16143 5009.85              0.199484 29379.7 39.4771
0.79              -421.419 -0.741386 5053.14              0.0600927 29621.4 4.68745
0.8              -376.431 -0.457666 5083.22              0.122969 29784.7 2.83097
0.81              -345.793 -0.24295 5114.44              0.0834228 29947.9 1.60732
0.82              -308.675 -0.321234 5125.22              0.103594 30009.3 2.05311
0.83              -272.883 -0.509292 5143.47              0.10301 30107.7 3.0674
0.84              -242.452 -0.172755 5159.16              0.163163 30191.6 1.33479
0.85              -213.326 -0.273278 5174.84              0.0401561 30274.9 1.74765
0.86              -236.488 7.66521 5129.73              -0.153549 30019.5 -41.1406
0.87              -162.441 -0.13884 5184.47              0.0858626 30326.2 0.810514
0.88              -125.812 -0.614047 5211.37              0.08414 30472.5 3.64232
0.89              -101.293 0.123642 5225.83              0.617215 30548.6 -0.353693
0.9              -75.8545 0.465517 5239.16              0.168723 30621.1 -2.29299
0.91              -84.8352 -5.97165 5189.84              0.439465 30334.3 34.1968
0.92              -25.6439 -0.693516 5270.96              0.0100876 30794.3 4.08746
0.93              3.56703 0.272429 5238.81              -0.0943659 30629.5 -1.42781
0.94              23.2005 1.02896 5283.4              -0.101373 30863.3 -5.74456
0.95              49.4209 0.0407215 5299.56              -0.0768804 30950.7 -0.189296
0.96              57.4159 35.5842 5430.89              8.40174 31629.5 -185.52
0.97              91.5891 5.63456 5348.54              1.12253 31212.7 -29.6725
0.98              87.139 1.4936 5285.46              0.081199 30873.1 -8.01739
0.99              121.951 -31.5073 5424.51              -6.95028 31608.8 164.129
1              153.142 -5.67368 5391.23              -1.1538 31448.8 29.9416
1.01              166.57 -2.78681 5383.45              -0.463025 31407.4 14.9286
1.02              185.405 -6.58552 5398.89              -2.10378 31486.4 34.5999
1.03              206.113 -2.25696 5425.12              -0.568287 31632.2 11.9799
1.04              208.487 5.30499 5410.57              -0.82858 31545.7 -30.9444
1.05              238.795 -1.15539 5448.06              0.13024 31761.2 6.37916
1.06              254.427 -1.17409 5463.46              0.171403 31845.9 6.64251
1.07              267.669 -1.1185 5477.32              0.194286 31922.8 6.39991
1.08              282.417 -0.974148 5496.08              0.21412 32024.9 5.66161
1.09              297.796 -0.846701 5511.11              0.21876 32106.2 4.96295
1.1              313.09 -0.737074 5525.66              0.205799 32184.8 4.37053
1.11              323.03 -0.648503 5541.46              0.188551 32273.1 3.89272
1.12              334.363 -0.835129 5549.81              0.150761 32319.7 5.04255
1.13              345.669 -0.76217 5571.38              0.136746 32438.5 4.62763
1.14              357.718 -0.382166 5588.28              0.157676 32532 2.42093
1.15              367.825 -0.326329 5608.15              0.146743 32642.2 2.11237
1.16              378.084 -0.278329 5623.69              0.129637 32728.8 1.85906
1.17              388.191 -0.214025 5646.21              0.124084 32853.6 1.52119
1.18              397.298 -0.196881 5659.68              0.104346 32929.8 1.44036
1.19              407.296 -0.169678 5679.41              0.0977963 33040.7 1.30359
1.2              417.686 -0.147593 5697.73              0.0805647 33144 1.20851
1.21              414.757 0.6067 5685.8              0.0555859 33088.8 -2.98672
1.22              439.697 -0.033701 5726.48              0.0631041 33309.1 0.648578
1.23              449.897 -0.111621 5772.41              0.0567276 33563.7 1.09986
1.24              461.614 -0.20228 5804.37              0.0401246 33742.3 1.65269
1.25              471.872 -0.254379 5827.04              0.0261638 33871.2 1.97266
1.26              483.786 -0.209969 5846.5              0.0226927 33983.4 1.71908
1.27              503.187 -0.179287 5861.12              0.0180387 34066.1 1.5582
1.28              508.575 -0.165788 5880.33              0.00851493 34182.2 1.51638
1.29              515.575 -0.0627386 5863.17              -0.0135294 34102.3 0.970165
1.3              536.067 -0.114646 5913.8              -2.59279e-05 34381.3 1.29016
1.31              557.436 -0.100225 5936.29              -0.00976849 34508.1 1.22343
1.32              566.18 -0.0837431 5961.1              -0.0202571 34655 1.14451
1.33              588.175 -0.0787103 5982.93              -0.0256172 34779.3 1.1253
1.34              588.422 -1.29403 6004.64              0.0460465 34907.6 7.71523
1.35              614.067 -0.31309 6033.29              -0.0444478 35073.8 2.47566
1.36              635.398 -0.188376 6059.03              -0.0453952 35222.3 1.76765
1.37              650.105 -0.13874 6087.04              -0.051234 35386.8 1.49669
1.38              673.233 -0.089897 6112.31              -0.0592443 35532.6 1.22605
1.39              688.911 -0.0971257 6149.64              -0.0574411 35748.2 1.26526
1.4              715.429 -0.116548 6184.28              -0.0546859 35944.5 1.3679
1.41              729.348 -0.118908 6215.61              -0.0614725 36129.2 1.36767
