*************************Generated by extractTensions.sh************************
*      Wed Jan  8 20:35:53 MST 2025. Case: 3D_RM6_4CPH_mid
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
0.5		-15.0684 	 -8.39695 	 -1.11079	-15.0684 	 8.39695 	 -1.11079	5.90315 	 0 	 -1.69751
0.51		-15.0626 	 -8.39376 	 -1.11073	-15.0626 	 8.39376 	 -1.11073	5.89703 	 0 	 -1.69475
0.52		-15.0568 	 -8.39055 	 -1.11065	-15.0568 	 8.39055 	 -1.11065	5.89099 	 0 	 -1.692
0.53		-15.0509 	 -8.38733 	 -1.11058	-15.0509 	 8.38733 	 -1.11058	5.88503 	 0 	 -1.68928
0.54		-15.045 	 -8.3841 	 -1.11052	-15.045 	 8.3841 	 -1.11052	5.87927 	 0 	 -1.68661
0.55		-15.0391 	 -8.38081 	 -1.11044	-15.0391 	 8.38081 	 -1.11044	5.87371 	 0 	 -1.68399
0.56		-15.033 	 -8.37752 	 -1.11036	-15.033 	 8.37752 	 -1.11036	5.86824 	 0 	 -1.68139
0.57		-15.0271 	 -8.37426 	 -1.11029	-15.0271 	 8.37426 	 -1.11029	5.86285 	 0 	 -1.67882
0.58		-15.0211 	 -8.37097 	 -1.11021	-15.0211 	 8.37097 	 -1.11021	5.85764 	 0 	 -1.67629
0.59		-15.0151 	 -8.36766 	 -1.11014	-15.0151 	 8.36766 	 -1.11014	5.85266 	 0 	 -1.67384
0.6		-15.009 	 -8.36433 	 -1.11006	-15.009 	 8.36433 	 -1.11006	5.84787 	 0 	 -1.67143
0.61		-15.0029 	 -8.36098 	 -1.10997	-15.0029 	 8.36098 	 -1.10997	5.84322 	 0 	 -1.66907
0.62		-14.9969 	 -8.35766 	 -1.10989	-14.9969 	 8.35766 	 -1.10989	5.83871 	 0 	 -1.66675
0.63		-14.9908 	 -8.35433 	 -1.10981	-14.9908 	 8.35433 	 -1.10981	5.83434 	 0 	 -1.66446
0.64		-14.9848 	 -8.35102 	 -1.10972	-14.9848 	 8.35102 	 -1.10972	5.83012 	 0 	 -1.66222
0.65		-14.9788 	 -8.34772 	 -1.10964	-14.9788 	 8.34772 	 -1.10964	5.82602 	 0 	 -1.66002
0.66		-14.9728 	 -8.34443 	 -1.10956	-14.9728 	 8.34443 	 -1.10956	5.8221 	 0 	 -1.65788
0.67		-14.9668 	 -8.34114 	 -1.10947	-14.9668 	 8.34114 	 -1.10947	5.81834 	 0 	 -1.65578
0.68		-14.9609 	 -8.33786 	 -1.10939	-14.9609 	 8.33786 	 -1.10939	5.81472 	 0 	 -1.65372
0.69		-14.9549 	 -8.33457 	 -1.1093	-14.9549 	 8.33457 	 -1.1093	5.8113 	 0 	 -1.65173
0.7		-14.9488 	 -8.33126 	 -1.1092	-14.9488 	 8.33126 	 -1.1092	5.80811 	 0 	 -1.6498
0.71		-14.9428 	 -8.32795 	 -1.1091	-14.9428 	 8.32795 	 -1.1091	5.80511 	 0 	 -1.64794
0.72		-14.9368 	 -8.32465 	 -1.10901	-14.9368 	 8.32465 	 -1.10901	5.80226 	 0 	 -1.64612
0.73		-14.9308 	 -8.32136 	 -1.1089	-14.9308 	 8.32136 	 -1.1089	5.79958 	 0 	 -1.64435
0.74		-14.9248 	 -8.31807 	 -1.1088	-14.9248 	 8.31807 	 -1.1088	5.79711 	 0 	 -1.64265
0.75		-14.9188 	 -8.31477 	 -1.10869	-14.9188 	 8.31477 	 -1.10869	5.79484 	 0 	 -1.64101
0.76		-14.9129 	 -8.31149 	 -1.10858	-14.9129 	 8.31149 	 -1.10858	5.79272 	 0 	 -1.63942
0.77		-14.9069 	 -8.30822 	 -1.10847	-14.9069 	 8.30822 	 -1.10847	5.7908 	 0 	 -1.63789
0.78		-14.9009 	 -8.30493 	 -1.10836	-14.9009 	 8.30493 	 -1.10836	5.78911 	 0 	 -1.63644
0.79		-14.8949 	 -8.30164 	 -1.10824	-14.8949 	 8.30164 	 -1.10824	5.78765 	 0 	 -1.63505
0.8		-14.889 	 -8.29837 	 -1.10812	-14.889 	 8.29837 	 -1.10812	5.78636 	 0 	 -1.63373
0.81		-14.8831 	 -8.29511 	 -1.108	-14.8831 	 8.29511 	 -1.108	5.78525 	 0 	 -1.63246
0.82		-14.8771 	 -8.29186 	 -1.10787	-14.8771 	 8.29186 	 -1.10787	5.78429 	 0 	 -1.63125
0.83		-14.8712 	 -8.28862 	 -1.10774	-14.8712 	 8.28862 	 -1.10774	5.78353 	 0 	 -1.6301
0.84		-14.8654 	 -8.28538 	 -1.10761	-14.8654 	 8.28538 	 -1.10761	5.78295 	 0 	 -1.62901
0.85		-14.8595 	 -8.28215 	 -1.10747	-14.8595 	 8.28215 	 -1.10747	5.78253 	 0 	 -1.62798
0.86		-14.8536 	 -8.27893 	 -1.10733	-14.8536 	 8.27893 	 -1.10733	5.7823 	 0 	 -1.62701
0.87		-14.8478 	 -8.2757 	 -1.10719	-14.8478 	 8.2757 	 -1.10719	5.78226 	 0 	 -1.6261
0.88		-14.8419 	 -8.2725 	 -1.10704	-14.8419 	 8.2725 	 -1.10704	5.78235 	 0 	 -1.62524
0.89		-14.8361 	 -8.26932 	 -1.10689	-14.8361 	 8.26932 	 -1.10689	5.78257 	 -0 	 -1.62442
0.9		-14.8304 	 -8.26616 	 -1.10674	-14.8304 	 8.26616 	 -1.10674	5.78294 	 -0 	 -1.62367
0.91		-14.8247 	 -8.26302 	 -1.10659	-14.8247 	 8.26302 	 -1.10659	5.78346 	 -0 	 -1.62296
0.92		-14.819 	 -8.25989 	 -1.10643	-14.819 	 8.25989 	 -1.10643	5.78414 	 -0 	 -1.62231
0.93		-14.8133 	 -8.25676 	 -1.10627	-14.8133 	 8.25676 	 -1.10627	5.78498 	 -0 	 -1.62172
0.94		-14.8077 	 -8.25366 	 -1.1061	-14.8077 	 8.25366 	 -1.1061	5.78596 	 -0 	 -1.62119
0.95		-14.802 	 -8.25056 	 -1.10593	-14.802 	 8.25056 	 -1.10593	5.78709 	 -0 	 -1.6207
0.96		-14.7964 	 -8.24745 	 -1.10575	-14.7964 	 8.24745 	 -1.10575	5.78839 	 -0 	 -1.62028
0.97		-14.7907 	 -8.24434 	 -1.10557	-14.7907 	 8.24434 	 -1.10557	5.78985 	 -0 	 -1.61991
0.98		-14.7851 	 -8.24124 	 -1.10538	-14.7851 	 8.24124 	 -1.10538	5.79144 	 -0 	 -1.6196
0.99		-14.7795 	 -8.23815 	 -1.10519	-14.7795 	 8.23815 	 -1.10519	5.79316 	 -0 	 -1.61933
1		-14.7739 	 -8.23506 	 -1.10499	-14.7739 	 8.23506 	 -1.10499	5.79502 	 -0 	 -1.61912
1.01		-14.7682 	 -8.23196 	 -1.10478	-14.7682 	 8.23196 	 -1.10478	5.79704 	 -0 	 -1.61896
1.02		-14.7626 	 -8.22886 	 -1.10457	-14.7626 	 8.22886 	 -1.10457	5.79918 	 -0 	 -1.61885
