*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:47 MDT 2025 - Case: surge/T25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
1.47              557.343 -0.217395 6206.28              -0.0891322 36113.4 1.77463
1.48              573.178 -1.38888 6225.95              -0.0109816 36226.3 8.09369
1.49              601.663 -0.522768 6261.77              -0.0926196 36432.5 3.46303
1.5              628.317 -0.417978 6288.66              -0.092385 36587.5 2.83786
1.51              651.651 -0.376559 6317.23              -0.0908271 36753.4 2.57788
1.52              679.262 -0.368462 6346.01              -0.0890452 36918.4 2.5064
1.53              703.776 -0.365146 6376.59              -0.088752 37095.1 2.4555
1.54              732.719 -0.363106 6405.5              -0.0882206 37260.8 2.41125
1.55              758.914 -0.381821 6440.13              -0.0826787 37459.2 2.48384
1.56              788.999 -0.407008 6470.74              -0.0749099 37634.4 2.59632
1.57              815.758 -0.410971 6501.85              -0.0756726 37814 2.57907
1.58              847.392 -0.417847 6532.03              -0.07088 37986.7 2.58163
1.59              875.398 -0.427466 6563.38              -0.0662457 38168.1 2.60008
1.6              907.981 -0.43803 6593.78              -0.058947 38342.1 2.62818
1.61              936.256 -0.456145 6625.81              -0.0508237 38527 2.69601
1.62              969.675 -0.494937 6659.14              -0.0412234 38716.6 2.87629
1.63              999.188 -0.515375 6694.31              -0.0277933 38918.5 2.9518
1.64              1033.6 -0.566025 6727.71              -0.019183 39108.7 3.1848
1.65              1063.89 -0.558778 6760.5              -0.00723768 39298.1 3.10572
1.66              1098.39 -0.603562 6788.93              -0.0112833 39462 3.3215
1.67              1129.2 -0.563023 6815.12              -0.00783222 39616.2 3.06171
1.68              1163.02 -0.520638 6839.25              -0.00828811 39756.9 2.79626
1.69              1193.23 -0.466628 6853.42              -0.0139366 39846.8 2.47423
1.7              1228.04 -0.484323 6883.48              0.00146995 40020.4 2.54802
1.71              1260.88 -0.474054 6910.63              0.00417768 40179.4 2.4621
1.72              1295.57 -0.451318 6936.59              0.0103457 40331.2 2.31244
1.73              1328.54 -0.45504 6962.82              0.0163347 40485.3 2.29966
1.74              1363.35 -0.449376 6989.13              0.024964 40639.1 2.237
1.75              1398.25 -0.189106 7015.53              0.0614534 40795 0.675841
1.76              1432.6 -0.38651 7043.61              0.0451556 40958.1 1.82176
1.77              1466.97 -0.391166 7073.51              0.0527208 41132.3 1.84265
1.78              1502.67 -0.361564 7100.79              0.0589084 41292 1.67166
1.79              1537.57 -0.34935 7129.65              0.0667662 41461 1.59037
1.8              1572.83 -0.275088 7142.69              0.0508626 41543 1.16432
1.81              1605.17 -0.270547 7176.63              0.0749824 41741.5 1.12482
1.82              1643.7 -0.247803 7202.47              0.0824662 41892.3 0.98748
1.83              1675.02 -0.207092 7227              0.0831992 42039.6 0.750442
1.84              1712.02 -0.156103 7248.14              0.0826495 42165.7 0.459007
1.85              1745.57 0.0622447 7259.13              0.0728684 42237.8 -0.807982
1.86              1778.45 -0.00139851 7285.44              0.0722842 42394 -0.440119
1.87              1811.3 0.0379634 7309.78              0.0804598 42539.9 -0.660695
1.88              1848.37 0.0395181 7344.34              0.107594 42740.1 -0.673376
1.89              1884.7 -0.332859 7383.86              0.124245 42968.9 1.44515
1.9              1919.46 -0.060117 7415.24              0.143996 43151.7 -0.107272
1.91              1953.11 -0.00257134 7447.66              0.167676 43341.9 -0.435351
1.92              1987.75 0.0171795 7480.48              0.18273 43533.8 -0.546951
1.93              2019.88 0.0659656 7507.97              0.197652 43697.4 -0.811457
1.94              2050.35 0.0947624 7532.47              0.195223 43843.6 -0.97461
1.95              2081.08 0.13758 7560.5              0.206025 44009.8 -1.2047
1.96              2111.2 0.17886 7585.28              0.210775 44157.9 -1.42305
1.97              2140.96 0.213672 7612.52              0.22174 44319.9 -1.60053
1.98              2170.74 0.507007 7639.49              0.263026 44480.3 -3.30943
1.99              2199.02 0.308256 7667.08              0.24651 44643.8 -2.11166
2              2226.91 0.599475 7689.18              0.28106 44778.2 -3.80569
2.01              2253.09 0.397237 7711.28              0.244906 44912.1 -2.5701
2.02              2279.8 0.410372 7735.44              0.249955 45057.4 -2.61974
2.03              2305.81 0.446499 7759.2              0.258974 45200.8 -2.80106
2.04              2330.85 0.426803 7782.05              0.250985 45339.2 -2.65764
2.05              2356.86 0.50406 7801.26              0.263844 45456.9 -3.05662
2.06              2379.54 0.550943 7822.9              0.261266 45588.4 -3.30438
2.07              2401.18 0.588157 7842.66              0.258267 45709.7 -3.47608
2.08              2422.82 -0.673326 7864.99              0.280355 45846.3 4.00687
2.09              2439.03 0.620996 7873.05              0.27561 45902.5 -3.51003
2.1              2456.93 0.708225 7890.38              0.199903 46009.3 -4.03526
2.11              2465.85 3.81793 7883.78              1.09504 45986.6 -20.6021
2.12              2484.57 1.57325 7906.03              0.414719 46119.3 -8.78848
2.13              2500.98 1.12384 7923.57              0.257379 46228.4 -6.2593
2.14              2520.93 20.2375 7899.22              4.76501 46123.7 -106.234
2.15              2533.18 4.12202 7955.69              0.753692 46432.5 -21.9816
2.16              2547.75 1.82878 7985.56              0.411622 46610.6 -9.84967
2.17              2559.93 1.15026 8002.23              0.259568 46713 -6.23833
2.18              2572 -17.3797 7954.34              -4.24637 46479.9 90.8537
2.19              2580.44 -2.71695 8017.75              -0.503932 46825.5 14.19
2.2              2593.58 -0.452046 8046.1              -0.0164723 46992.8 2.16435
2.21              2605 0.323865 8070.83              0.186478 47143.2 -1.87971
2.22              2619.8 0.558928 8096.53              0.314271 47298.6 -3.07222
2.23              2614.18 -0.121424 8080.72              0.510118 47219.1 1.00655
2.24              2622.64 0.640712 8100.27              0.362306 47341.6 -3.23629
2.25              2612.88 0.762154 8082.77              0.156158 47255.1 -3.94327
2.26              2597.66 1.2413 8051.4              0.216073 47088.9 -6.59842
2.27              2582.94 1.56652 8021.78              0.167436 46930.2 -8.41107
2.28              2597.15 2.81377 8070.05              0.262878 47215.6 -14.7951
2.29              2615.28 1.75424 8104.56              0.415654 47422.2 -9.34252
2.3              2621.22 1.32001 8125.84              0.381589 47553.8 -6.94895
2.31              2623.98 0.803993 8138.37              0.492515 47635.5 -4.26755
