*************************Generated by extractMotion.sh**********************
*      Wed Oct 15 16:39:31 MDT 2025 - Case: backup_data/3D_RM6_noPTO_8CPH_scotch/
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
0.01 22.9328 0 -0.285989 1 0 3.79333e-05 0 1 0 -3.79333e-05 0 1  -0.000184143 0 0.00216739 0 0.00758667 0
0.02 22.9328 0 -0.28598 1 0 0.00013961 0 1 0 -0.00013961 0 1  -0.00137175 0 0.00235776 0 0.0166076 0
0.03 22.9328 0 -0.285957 1 0 0.000269354 0 1 0 -0.000269354 0 1  -0.00226276 0 0.00284035 0 0.0162418 0
0.04 22.9327 0 -0.285927 1 0 0.000445961 0 1 0 -0.000445961 0 1  -0.0023623 0 0.00331222 0 0.0189405 0
0.05 22.9327 0 -0.285889 1 0 0.000683517 0 1 0 -0.000683517 0 1  -0.0026403 0 0.00408 0 0.0258668 0
0.06 22.9327 0 -0.285842 1 0 0.000959651 0 1 0 -0.000959651 0 1  -0.00348431 0 0.00511099 0 0.0302548 0
0.07 22.9327 0 -0.28579 0.999999 0 0.00127746 0 1 0 -0.00127746 0 0.999999  -0.00408079 0 0.00563186 0 0.0339675 0
0.08 22.9326 0 -0.28573 0.999999 0 0.00164303 0 1 0 -0.00164303 0 0.999999  -0.0044273 0 0.00630778 0 0.0386803 0
0.09 22.9326 0 -0.285662 0.999998 0 0.00205227 0 1 0 -0.00205227 0 0.999998  -0.00494146 0 0.00718284 0 0.0431805 0
0.1 22.9325 0 -0.285588 0.999997 0 0.00250495 0 1 0 -0.00250495 0 0.999997  -0.00564298 0 0.00774593 0 0.0474818 0
0.11 22.9325 0 -0.285504 0.999995 0 0.00300025 0 1 0 -0.00300025 0 0.999995  -0.00606424 0 0.00879494 0 0.0516784 0
0.12 22.9324 0 -0.285416 0.999994 0 0.00353977 0 1 0 -0.00353977 0 0.999994  -0.00669797 0 0.00913568 0 0.0561052 0
0.13 22.9323 0 -0.285318 0.999992 0 0.00412103 0 1 0 -0.00412103 0 0.999992  -0.00715701 0 0.0100391 0 0.0602812 0
0.14 22.9322 0 -0.285216 0.999989 0 0.0047446 0 1 0 -0.0047446 0 0.999989  -0.00780216 0 0.0105057 0 0.0644732 0
0.15 22.9322 0 -0.285105 0.999985 0 0.00540935 0 1 0 -0.00540935 0 0.999985  -0.00827537 0 0.0114401 0 0.0685543 0
0.16 22.9321 0 -0.284986 0.999981 0 0.00611503 0 1 0 -0.00611503 0 0.999981  -0.00879055 0 0.0122698 0 0.072615 0
0.17 22.932 0 -0.284866 0.999976 0 0.00686151 0 1 0 -0.00686151 0 0.999976  -0.00948261 0 0.0123272 0 0.0766852 0
0.18 22.9319 0 -0.284724 0.999971 0 0.00764685 0 1 0 -0.00764685 0 0.999971  -0.00972752 0 0.0145888 0 0.0805407 0
0.19 22.9318 0 -0.284587 0.999964 0 0.00847365 0 1 0 -0.00847365 0 0.999964  -0.0106952 0 0.014129 0 0.084689 0
0.2 22.9317 0 -0.284429 0.999956 0 0.00933774 0 1 0 -0.00933774 0 0.999956  -0.0108998 0 0.0161927 0 0.0883875 0
0.21 22.9316 0 -0.284269 0.999948 0 0.0102413 0 1 0 -0.0102413 0 0.999948  -0.0115763 0 0.0164532 0 0.0922816 0
0.22 22.9315 0 -0.284099 0.999937 0 0.0111824 0 1 0 -0.0111824 0 0.999937  -0.0120813 0 0.0174403 0 0.0960318 0
0.23 22.9313 0 -0.283914 0.999926 0 0.0121606 0 1 0 -0.0121606 0 0.999926  -0.01245 0 0.0189646 0 0.0996858 0
0.24 22.9312 0 -0.283732 0.999913 0 0.0131756 0 1 0 -0.0131756 0 0.999913  -0.0131656 0 0.0186718 0 0.103352 0
0.25 22.9311 0 -0.283528 0.999899 0 0.0142252 0 1 0 -0.0142252 0 0.999899  -0.0133144 0 0.0207832 0 0.106745 0
0.26 22.9309 0 -0.283335 0.999883 0 0.0153111 0 1 0 -0.0153111 0 0.999883  -0.0142103 0 0.0196108 0 0.11036 0
0.27 22.9308 0 -0.28311 0.999865 0 0.0164287 0 1 0 -0.0164287 0 0.999865  -0.0140793 0 0.0230394 0 0.113467 0
0.28 22.9306 0 -0.282897 0.999845 0 0.0175826 0 1 0 -0.0175826 0 0.999845  -0.0150283 0 0.0219078 0 0.117095 0
0.29 22.9305 0 -0.282667 0.999824 0 0.0187676 0 1 0 -0.0187676 0 0.999824  -0.0152101 0 0.0231208 0 0.120194 0
0.3 22.9303 0 -0.282429 0.9998 0 0.0199839 0 1 0 -0.0199839 0 0.9998  -0.0154732 0 0.0243249 0 0.123222 0
0.31 22.9302 0 -0.28219 0.999775 0 0.0212324 0 1 0 -0.0212324 0 0.999775  -0.0161608 0 0.0241901 0 0.126443 0
0.32 22.93 0 -0.28194 0.999747 0 0.0225068 0 1 0 -0.0225068 0 0.999747  -0.0164415 0 0.0253216 0 0.128931 0
0.33 22.9299 0 -0.281684 0.999716 0 0.0238132 0 1 0 -0.0238132 0 0.999716  -0.0167366 0 0.025958 0 0.132092 0
0.34 22.9297 0 -0.281418 0.999684 0 0.0251462 0 1 0 -0.0251462 0 0.999684  -0.0172161 0 0.0271145 0 0.134799 0
0.35 22.9295 0 -0.281149 0.999649 0 0.026508 0 1 0 -0.026508 0 0.999649  -0.017718 0 0.027241 0 0.137617 0
0.36 22.9293 0 -0.280872 0.999611 0 0.0278937 0 1 0 -0.0278937 0 0.999611  -0.0180557 0 0.0278968 0 0.139937 0
0.37 22.9291 0 -0.280597 0.999571 0 0.0293043 0 1 0 -0.0293043 0 0.999571  -0.0184738 0 0.0276978 0 0.142332 0
0.38 22.929 0 -0.280301 0.999527 0 0.0307412 0 1 0 -0.0307412 0 0.999527  -0.018481 0 0.0299809 0 0.144996 0
0.39 22.9288 0 -0.280016 0.999481 0 0.0322041 0 1 0 -0.0322041 0 0.999481  -0.0192926 0 0.0288948 0 0.147672 0
0.4 22.9286 0 -0.279711 0.999432 0 0.0336877 0 1 0 -0.0336877 0 0.999432  -0.0193944 0 0.0306972 0 0.149638 0
0.41 22.9284 0 -0.279406 0.999381 0 0.0351927 0 1 0 -0.0351927 0 0.999381  -0.019907 0 0.0310119 0 0.151639 0
0.42 22.9282 0 -0.279097 0.999325 0 0.0367226 0 1 0 -0.0367226 0 0.999325  -0.0202808 0 0.0310439 0 0.154194 0
0.43 22.928 0 -0.278781 0.999267 0 0.0382711 0 1 0 -0.0382711 0 0.999267  -0.0204328 0 0.0318101 0 0.156064 0
