*************************Generated by extractMotion.sh**********************
*      Wed Jul  2 13:43:52 MDT 2025 - Case: heave/mesh_4x/
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
5.37 16.7233 0 -0.41176 1 0 0 0 1 0 0 0 1  0 0 0.010546 0 0 0
5.38 16.7233 0 -0.411669 1 0 0 0 1 0 0 0 1  0 0 0.00822562 0 0 0
5.39 16.7233 0 -0.411587 1 0 0 0 1 0 0 0 1  0 0 0.00740893 0 0 0
5.4 16.7233 0 -0.411527 1 0 0 0 1 0 0 0 1  0 0 0.00529636 0 0 0
5.41 16.7233 0 -0.411479 1 0 0 0 1 0 0 0 1  0 0 0.00393695 0 0 0
5.42 16.7233 0 -0.411447 1 0 0 0 1 0 0 0 1  0 0 0.00251175 0 0 0
5.43 16.7233 0 -0.411432 1 0 0 0 1 0 0 0 1  0 0 0.00069429 0 0 0
5.44 16.7233 0 -0.411429 1 0 0 0 1 0 0 0 1  0 0 -0.000497219 0 0 0
5.45 16.7233 0 -0.411444 1 0 0 0 1 0 0 0 1  0 0 -0.00220894 0 0 0
5.46 16.7233 0 -0.411472 1 0 0 0 1 0 0 0 1  0 0 -0.00358345 0 0 0
5.47 16.7233 0 -0.411515 1 0 0 0 1 0 0 0 1  0 0 -0.00497694 0 0 0
5.48 16.7233 0 -0.411573 1 0 0 0 1 0 0 0 1  0 0 -0.00650805 0 0 0
5.49 16.7233 0 -0.411643 1 0 0 0 1 0 0 0 1  0 0 -0.0077589 0 0 0
5.5 16.7233 0 -0.411728 1 0 0 0 1 0 0 0 1  0 0 -0.00921032 0 0 0
5.51 16.7233 0 -0.411826 1 0 0 0 1 0 0 0 1  0 0 -0.0105002 0 0 0
5.52 16.7233 0 -0.411938 1 0 0 0 1 0 0 0 1  0 0 -0.011776 0 0 0
5.53 16.7233 0 -0.412062 1 0 0 0 1 0 0 0 1  0 0 -0.0131018 0 0 0
5.54 16.7233 0 -0.412199 1 0 0 0 1 0 0 0 1  0 0 -0.0142895 0 0 0
5.55 16.7233 0 -0.412348 1 0 0 0 1 0 0 0 1  0 0 -0.0155456 0 0 0
5.56 16.7233 0 -0.412509 1 0 0 0 1 0 0 0 1  0 0 -0.0167217 0 0 0
5.57 16.7233 0 -0.412682 1 0 0 0 1 0 0 0 1  0 0 -0.017863 0 0 0
5.58 16.7233 0 -0.412866 1 0 0 0 1 0 0 0 1  0 0 -0.0190138 0 0 0
5.59 16.7233 0 -0.413061 1 0 0 0 1 0 0 0 1  0 0 -0.0200142 0 0 0
5.6 16.7233 0 -0.413267 1 0 0 0 1 0 0 0 1  0 0 -0.0212163 0 0 0
5.61 16.7233 0 -0.413484 1 0 0 0 1 0 0 0 1  0 0 -0.0221906 0 0 0
5.62 16.7233 0 -0.413711 1 0 0 0 1 0 0 0 1  0 0 -0.0232573 0 0 0
5.63 16.7233 0 -0.413949 1 0 0 0 1 0 0 0 1  0 0 -0.0242825 0 0 0
5.64 16.7233 0 -0.414196 1 0 0 0 1 0 0 0 1  0 0 -0.0252428 0 0 0
5.65 16.7233 0 -0.414453 1 0 0 0 1 0 0 0 1  0 0 -0.0262282 0 0 0
5.66 16.7233 0 -0.414719 1 0 0 0 1 0 0 0 1  0 0 -0.0270446 0 0 0
5.67 16.7233 0 -0.414995 1 0 0 0 1 0 0 0 1  0 0 -0.0281151 0 0 0
5.68 16.7233 0 -0.415279 1 0 0 0 1 0 0 0 1  0 0 -0.0288197 0 0 0
5.69 16.7233 0 -0.415573 1 0 0 0 1 0 0 0 1  0 0 -0.0298087 0 0 0
5.7 16.7233 0 -0.415876 1 0 0 0 1 0 0 0 1  0 0 -0.0308026 0 0 0
5.71 16.7233 0 -0.416189 1 0 0 0 1 0 0 0 1  0 0 -0.0316557 0 0 0
5.72 16.7233 0 -0.41648 1 0 0 0 1 0 0 0 1  0 0 -0.0289489 0 0 0
5.73 16.7233 0 -0.416846 1 0 0 0 1 0 0 0 1  0 0 -0.0378512 0 0 0
5.74 16.7233 0 -0.417133 1 0 0 0 1 0 0 0 1  0 0 -0.0291663 0 0 0
5.75 16.7233 0 -0.417495 1 0 0 0 1 0 0 0 1  0 0 -0.0360267 0 0 0
5.76 16.7233 0 -0.417846 1 0 0 0 1 0 0 0 1  0 0 -0.0361519 0 0 0
5.77 16.7233 0 -0.418183 1 0 0 0 1 0 0 0 1  0 0 -0.0336855 0 0 0
5.78 16.7233 0 -0.418574 1 0 0 0 1 0 0 0 1  0 0 -0.0396678 0 0 0
5.79 16.7233 0 -0.418923 1 0 0 0 1 0 0 0 1  0 0 -0.0353627 0 0 0
5.8 16.7233 0 -0.419317 1 0 0 0 1 0 0 0 1  0 0 -0.0395306 0 0 0
5.81 16.7233 0 -0.4197 1 0 0 0 1 0 0 0 1  0 0 -0.0389591 0 0 0
5.82 16.7233 0 -0.420088 1 0 0 0 1 0 0 0 1  0 0 -0.0389481 0 0 0
5.83 16.7233 0 -0.420491 1 0 0 0 1 0 0 0 1  0 0 -0.0407056 0 0 0
5.84 16.7233 0 -0.420891 1 0 0 0 1 0 0 0 1  0 0 -0.0403429 0 0 0
5.85 16.7233 0 -0.421304 1 0 0 0 1 0 0 0 1  0 0 -0.0415729 0 0 0
5.86 16.7233 0 -0.42172 1 0 0 0 1 0 0 0 1  0 0 -0.0419203 0 0 0
5.87 16.7233 0 -0.422136 1 0 0 0 1 0 0 0 1  0 0 -0.0419002 0 0 0
5.88 16.7233 0 -0.422565 1 0 0 0 1 0 0 0 1  0 0 -0.043245 0 0 0
5.89 16.7233 0 -0.422993 1 0 0 0 1 0 0 0 1  0 0 -0.0430486 0 0 0
5.9 16.7233 0 -0.423429 1 0 0 0 1 0 0 0 1  0 0 -0.0437463 0 0 0
5.91 16.7233 0 -0.423872 1 0 0 0 1 0 0 0 1  0 0 -0.0445694 0 0 0
5.92 16.7233 0 -0.424316 1 0 0 0 1 0 0 0 1  0 0 -0.0446242 0 0 0
5.93 16.7233 0 -0.42477 1 0 0 0 1 0 0 0 1  0 0 -0.0456784 0 0 0
5.94 16.7233 0 -0.425226 1 0 0 0 1 0 0 0 1  0 0 -0.0458821 0 0 0
5.95 16.7233 0 -0.425688 1 0 0 0 1 0 0 0 1  0 0 -0.0464561 0 0 0
5.96 16.7233 0 -0.426157 1 0 0 0 1 0 0 0 1  0 0 -0.0471755 0 0 0
5.97 16.7233 0 -0.426627 1 0 0 0 1 0 0 0 1  0 0 -0.0472726 0 0 0
5.98 16.7233 0 -0.427106 1 0 0 0 1 0 0 0 1  0 0 -0.0480395 0 0 0
5.99 16.7233 0 -0.427586 1 0 0 0 1 0 0 0 1  0 0 -0.0482853 0 0 0
6 16.7233 0 -0.42807 1 0 0 0 1 0 0 0 1  0 0 -0.0485694 0 0 0
6.01 16.7233 0 -0.42856 1 0 0 0 1 0 0 0 1  0 0 -0.0492282 0 0 0
6.02 16.7233 0 -0.429051 1 0 0 0 1 0 0 0 1  0 0 -0.049266 0 0 0
6.03 16.7233 0 -0.429548 1 0 0 0 1 0 0 0 1  0 0 -0.0498794 0 0 0
6.04 16.7233 0 -0.430047 1 0 0 0 1 0 0 0 1  0 0 -0.0500986 0 0 0
6.05 16.7233 0 -0.430549 1 0 0 0 1 0 0 0 1  0 0 -0.0502491 0 0 0
6.06 16.7233 0 -0.431055 1 0 0 0 1 0 0 0 1  0 0 -0.0508055 0 0 0
6.07 16.7233 0 -0.431562 1 0 0 0 1 0 0 0 1  0 0 -0.0509001 0 0 0
6.08 16.7233 0 -0.432067 1 0 0 0 1 0 0 0 1  0 0 -0.0504315 0 0 0
6.09 16.7233 0 -0.432581 1 0 0 0 1 0 0 0 1  0 0 -0.0515932 0 0 0
6.1 16.7233 0 -0.433078 1 0 0 0 1 0 0 0 1  0 0 -0.0495738 0 0 0
6.11 16.7233 0 -0.4336 1 0 0 0 1 0 0 0 1  0 0 -0.0522981 0 0 0
6.12 16.7233 0 -0.434089 1 0 0 0 1 0 0 0 1  0 0 -0.0487114 0 0 0
6.13 16.7233 0 -0.434605 1 0 0 0 1 0 0 0 1  0 0 -0.0514957 0 0 0
6.14 16.7233 0 -0.435126 1 0 0 0 1 0 0 0 1  0 0 -0.0526991 0 0 0
6.15 16.7233 0 -0.435603 1 0 0 0 1 0 0 0 1  0 0 -0.0470441 0 0 0
6.16 16.7233 0 -0.436152 1 0 0 0 1 0 0 0 1  0 0 -0.0551085 0 0 0
6.17 16.7233 0 -0.43663 1 0 0 0 1 0 0 0 1  0 0 -0.0480756 0 0 0
6.18 16.7233 0 -0.437162 1 0 0 0 1 0 0 0 1  0 0 -0.0529182 0 0 0
6.19 16.7233 0 -0.437668 1 0 0 0 1 0 0 0 1  0 0 -0.0509543 0 0 0
6.2 16.7233 0 -0.438178 1 0 0 0 1 0 0 0 1  0 0 -0.0507047 0 0 0
6.21 16.7233 0 -0.438705 1 0 0 0 1 0 0 0 1  0 0 -0.0529727 0 0 0
6.22 16.7233 0 -0.439209 1 0 0 0 1 0 0 0 1  0 0 -0.0504348 0 0 0
6.23 16.7233 0 -0.439735 1 0 0 0 1 0 0 0 1  0 0 -0.0526022 0 0 0
6.24 16.7233 0 -0.44025 1 0 0 0 1 0 0 0 1  0 0 -0.0517479 0 0 0
6.25 16.7233 0 -0.440768 1 0 0 0 1 0 0 0 1  0 0 -0.0516284 0 0 0
6.26 16.7233 0 -0.441293 1 0 0 0 1 0 0 0 1  0 0 -0.0526394 0 0 0
6.27 16.7233 0 -0.441808 1 0 0 0 1 0 0 0 1  0 0 -0.0515313 0 0 0
6.28 16.7233 0 -0.442332 1 0 0 0 1 0 0 0 1  0 0 -0.0524533 0 0 0
6.29 16.7233 0 -0.442853 1 0 0 0 1 0 0 0 1  0 0 -0.0521638 0 0 0
6.3 16.7233 0 -0.443373 1 0 0 0 1 0 0 0 1  0 0 -0.0519776 0 0 0
6.31 16.7233 0 -0.443897 1 0 0 0 1 0 0 0 1  0 0 -0.0524343 0 0 0
6.32 16.7233 0 -0.444417 1 0 0 0 1 0 0 0 1  0 0 -0.0518977 0 0 0
6.33 16.7233 0 -0.444936 1 0 0 0 1 0 0 0 1  0 0 -0.0518331 0 0 0
6.34 16.7233 0 -0.445457 1 0 0 0 1 0 0 0 1  0 0 -0.0520676 0 0 0
6.35 16.7233 0 -0.445972 1 0 0 0 1 0 0 0 1  0 0 -0.0514468 0 0 0
6.36 16.7233 0 -0.44649 1 0 0 0 1 0 0 0 1  0 0 -0.0517468 0 0 0
6.37 16.7233 0 -0.447004 1 0 0 0 1 0 0 0 1  0 0 -0.0513956 0 0 0
6.38 16.7233 0 -0.447518 1 0 0 0 1 0 0 0 1  0 0 -0.051215 0 0 0
6.39 16.7233 0 -0.44803 1 0 0 0 1 0 0 0 1  0 0 -0.0511667 0 0 0
6.4 16.7233 0 -0.448539 1 0 0 0 1 0 0 0 1  0 0 -0.0508448 0 0 0
6.41 16.7233 0 -0.449049 1 0 0 0 1 0 0 0 1  0 0 -0.0508157 0 0 0
6.42 16.7233 0 -0.449555 1 0 0 0 1 0 0 0 1  0 0 -0.0505625 0 0 0
6.43 16.7233 0 -0.45006 1 0 0 0 1 0 0 0 1  0 0 -0.0503855 0 0 0
6.44 16.7233 0 -0.450563 1 0 0 0 1 0 0 0 1  0 0 -0.0502151 0 0 0
6.45 16.7233 0 -0.451051 1 0 0 0 1 0 0 0 1  0 0 -0.0484452 0 0 0
6.46 16.7233 0 -0.451563 1 0 0 0 1 0 0 0 1  0 0 -0.0511455 0 0 0
6.47 16.7233 0 -0.452044 1 0 0 0 1 0 0 0 1  0 0 -0.0479704 0 0 0
6.48 16.7233 0 -0.45254 1 0 0 0 1 0 0 0 1  0 0 -0.0493145 0 0 0
6.49 16.7233 0 -0.453044 1 0 0 0 1 0 0 0 1  0 0 -0.0507464 0 0 0
6.5 16.7233 0 -0.453511 1 0 0 0 1 0 0 0 1  0 0 -0.0462728 0 0 0
6.51 16.7233 0 -0.454023 1 0 0 0 1 0 0 0 1  0 0 -0.0511181 0 0 0
6.52 16.7233 0 -0.454489 1 0 0 0 1 0 0 0 1  0 0 -0.0465915 0 0 0
6.53 16.7233 0 -0.454983 1 0 0 0 1 0 0 0 1  0 0 -0.0491153 0 0 0
6.54 16.7233 0 -0.455464 1 0 0 0 1 0 0 0 1  0 0 -0.0482179 0 0 0
6.55 16.7233 0 -0.455938 1 0 0 0 1 0 0 0 1  0 0 -0.0471726 0 0 0
6.56 16.7233 0 -0.456426 1 0 0 0 1 0 0 0 1  0 0 -0.048737 0 0 0
6.57 16.7233 0 -0.456894 1 0 0 0 1 0 0 0 1  0 0 -0.0467775 0 0 0
6.58 16.7233 0 -0.457372 1 0 0 0 1 0 0 0 1  0 0 -0.0475951 0 0 0
6.59 16.7233 0 -0.457844 1 0 0 0 1 0 0 0 1  0 0 -0.0472465 0 0 0
6.6 16.7233 0 -0.45831 1 0 0 0 1 0 0 0 1  0 0 -0.0464046 0 0 0
6.61 16.7233 0 -0.458781 1 0 0 0 1 0 0 0 1  0 0 -0.0469798 0 0 0
6.62 16.7233 0 -0.459242 1 0 0 0 1 0 0 0 1  0 0 -0.0459707 0 0 0
6.63 16.7233 0 -0.459704 1 0 0 0 1 0 0 0 1  0 0 -0.0460297 0 0 0
6.64 16.7233 0 -0.460164 1 0 0 0 1 0 0 0 1  0 0 -0.0458372 0 0 0
6.65 16.7233 0 -0.460617 1 0 0 0 1 0 0 0 1  0 0 -0.0451201 0 0 0
6.66 16.7233 0 -0.461071 1 0 0 0 1 0 0 0 1  0 0 -0.0452712 0 0 0
6.67 16.7233 0 -0.461517 1 0 0 0 1 0 0 0 1  0 0 -0.0444882 0 0 0
6.68 16.7233 0 -0.461962 1 0 0 0 1 0 0 0 1  0 0 -0.0442831 0 0 0
6.69 16.7233 0 -0.462404 1 0 0 0 1 0 0 0 1  0 0 -0.0440633 0 0 0
6.7 16.7233 0 -0.462841 1 0 0 0 1 0 0 0 1  0 0 -0.0434178 0 0 0
6.71 16.7233 0 -0.463276 1 0 0 0 1 0 0 0 1  0 0 -0.0433414 0 0 0
6.72 16.7233 0 -0.463706 1 0 0 0 1 0 0 0 1  0 0 -0.0428085 0 0 0
6.73 16.7233 0 -0.464132 1 0 0 0 1 0 0 0 1  0 0 -0.0424687 0 0 0
6.74 16.7233 0 -0.464556 1 0 0 0 1 0 0 0 1  0 0 -0.0422113 0 0 0
6.75 16.7233 0 -0.464974 1 0 0 0 1 0 0 0 1  0 0 -0.0415551 0 0 0
6.76 16.7233 0 -0.465391 1 0 0 0 1 0 0 0 1  0 0 -0.0415398 0 0 0
6.77 16.7233 0 -0.465802 1 0 0 0 1 0 0 0 1  0 0 -0.0409331 0 0 0
6.78 16.7233 0 -0.466212 1 0 0 0 1 0 0 0 1  0 0 -0.0407691 0 0 0
6.79 16.7233 0 -0.466618 1 0 0 0 1 0 0 0 1  0 0 -0.0404278 0 0 0
6.8 16.7233 0 -0.46702 1 0 0 0 1 0 0 0 1  0 0 -0.0400295 0 0 0
6.81 16.7233 0 -0.46742 1 0 0 0 1 0 0 0 1  0 0 -0.0398637 0 0 0
6.82 16.7233 0 -0.467816 1 0 0 0 1 0 0 0 1  0 0 -0.0393548 0 0 0
6.83 16.7233 0 -0.46821 1 0 0 0 1 0 0 0 1  0 0 -0.0392056 0 0 0
6.84 16.7233 0 -0.4686 1 0 0 0 1 0 0 0 1  0 0 -0.0389438 0 0 0
6.85 16.7233 0 -0.468974 1 0 0 0 1 0 0 0 1  0 0 -0.0369993 0 0 0
6.86 16.7233 0 -0.469366 1 0 0 0 1 0 0 0 1  0 0 -0.0390485 0 0 0
6.87 16.7233 0 -0.46973 1 0 0 0 1 0 0 0 1  0 0 -0.0362358 0 0 0
6.88 16.7233 0 -0.470112 1 0 0 0 1 0 0 0 1  0 0 -0.0379653 0 0 0
6.89 16.7233 0 -0.470475 1 0 0 0 1 0 0 0 1  0 0 -0.0360513 0 0 0
6.9 16.7233 0 -0.470843 1 0 0 0 1 0 0 0 1  0 0 -0.0364993 0 0 0
6.91 16.7233 0 -0.471218 1 0 0 0 1 0 0 0 1  0 0 -0.0375305 0 0 0
6.92 16.7233 0 -0.471569 1 0 0 0 1 0 0 0 1  0 0 -0.0348855 0 0 0
6.93 16.7233 0 -0.471943 1 0 0 0 1 0 0 0 1  0 0 -0.0372414 0 0 0
6.94 16.7233 0 -0.472295 1 0 0 0 1 0 0 0 1  0 0 -0.0351529 0 0 0
6.95 16.7233 0 -0.472656 1 0 0 0 1 0 0 0 1  0 0 -0.035879 0 0 0
6.96 16.7233 0 -0.473015 1 0 0 0 1 0 0 0 1  0 0 -0.0358893 0 0 0
6.97 16.7233 0 -0.473364 1 0 0 0 1 0 0 0 1  0 0 -0.0347814 0 0 0
6.98 16.7233 0 -0.473722 1 0 0 0 1 0 0 0 1  0 0 -0.0357189 0 0 0
6.99 16.7233 0 -0.474068 1 0 0 0 1 0 0 0 1  0 0 -0.0344769 0 0 0
7 16.7233 0 -0.474419 1 0 0 0 1 0 0 0 1  0 0 -0.0349918 0 0 0
7.01 16.7233 0 -0.474765 1 0 0 0 1 0 0 0 1  0 0 -0.0345424 0 0 0
7.02 16.7233 0 -0.475108 1 0 0 0 1 0 0 0 1  0 0 -0.0341624 0 0 0
7.03 16.7233 0 -0.475453 1 0 0 0 1 0 0 0 1  0 0 -0.0343441 0 0 0
7.04 16.7233 0 -0.475791 1 0 0 0 1 0 0 0 1  0 0 -0.0337083 0 0 0
7.05 16.7233 0 -0.47613 1 0 0 0 1 0 0 0 1  0 0 -0.0337326 0 0 0
7.06 16.7233 0 -0.476465 1 0 0 0 1 0 0 0 1  0 0 -0.0334259 0 0 0
7.07 16.7233 0 -0.476797 1 0 0 0 1 0 0 0 1  0 0 -0.0331127 0 0 0
7.08 16.7233 0 -0.477128 1 0 0 0 1 0 0 0 1  0 0 -0.0329749 0 0 0
7.09 16.7233 0 -0.477455 1 0 0 0 1 0 0 0 1  0 0 -0.0325489 0 0 0
7.1 16.7233 0 -0.47778 1 0 0 0 1 0 0 0 1  0 0 -0.0323684 0 0 0
7.11 16.7233 0 -0.478102 1 0 0 0 1 0 0 0 1  0 0 -0.032017 0 0 0
7.12 16.7233 0 -0.47842 1 0 0 0 1 0 0 0 1  0 0 -0.031629 0 0 0
7.13 16.7233 0 -0.478735 1 0 0 0 1 0 0 0 1  0 0 -0.0313306 0 0 0
7.14 16.7233 0 -0.479046 1 0 0 0 1 0 0 0 1  0 0 -0.0310014 0 0 0
7.15 16.7233 0 -0.479354 1 0 0 0 1 0 0 0 1  0 0 -0.0306281 0 0 0
7.16 16.7233 0 -0.479659 1 0 0 0 1 0 0 0 1  0 0 -0.0303166 0 0 0
7.17 16.7233 0 -0.47996 1 0 0 0 1 0 0 0 1  0 0 -0.0299211 0 0 0
7.18 16.7233 0 -0.480258 1 0 0 0 1 0 0 0 1  0 0 -0.0295966 0 0 0
7.19 16.7233 0 -0.480552 1 0 0 0 1 0 0 0 1  0 0 -0.029217 0 0 0
7.2 16.7233 0 -0.480842 1 0 0 0 1 0 0 0 1  0 0 -0.0288539 0 0 0
7.21 16.7233 0 -0.481128 1 0 0 0 1 0 0 0 1  0 0 -0.0284247 0 0 0
7.22 16.7233 0 -0.481412 1 0 0 0 1 0 0 0 1  0 0 -0.028144 0 0 0
7.23 16.7233 0 -0.481689 1 0 0 0 1 0 0 0 1  0 0 -0.0275594 0 0 0
7.24 16.7233 0 -0.481966 1 0 0 0 1 0 0 0 1  0 0 -0.0274435 0 0 0
7.25 16.7233 0 -0.482236 1 0 0 0 1 0 0 0 1  0 0 -0.026848 0 0 0
7.26 16.7233 0 -0.482504 1 0 0 0 1 0 0 0 1  0 0 -0.0265913 0 0 0
7.27 16.7233 0 -0.482768 1 0 0 0 1 0 0 0 1  0 0 -0.0262356 0 0 0
7.28 16.7233 0 -0.483028 1 0 0 0 1 0 0 0 1  0 0 -0.0257762 0 0 0
7.29 16.7233 0 -0.483285 1 0 0 0 1 0 0 0 1  0 0 -0.0255359 0 0 0
7.3 16.7233 0 -0.483538 1 0 0 0 1 0 0 0 1  0 0 -0.025097 0 0 0
7.31 16.7233 0 -0.483787 1 0 0 0 1 0 0 0 1  0 0 -0.0247816 0 0 0
7.32 16.7233 0 -0.484034 1 0 0 0 1 0 0 0 1  0 0 -0.024465 0 0 0
7.33 16.7233 0 -0.484276 1 0 0 0 1 0 0 0 1  0 0 -0.0240718 0 0 0
7.34 16.7233 0 -0.484517 1 0 0 0 1 0 0 0 1  0 0 -0.0239428 0 0 0
7.35 16.7233 0 -0.484752 1 0 0 0 1 0 0 0 1  0 0 -0.0233632 0 0 0
7.36 16.7233 0 -0.484986 1 0 0 0 1 0 0 0 1  0 0 -0.0232334 0 0 0
7.37 16.7233 0 -0.485216 1 0 0 0 1 0 0 0 1  0 0 -0.0227477 0 0 0
7.38 16.7233 0 -0.485442 1 0 0 0 1 0 0 0 1  0 0 -0.0224612 0 0 0
7.39 16.7233 0 -0.485665 1 0 0 0 1 0 0 0 1  0 0 -0.0221382 0 0 0
7.4 16.7233 0 -0.485884 1 0 0 0 1 0 0 0 1  -0 -0 -0.0217853 0 0 0
7.41 16.7233 0 -0.486101 1 0 0 0 1 0 0 0 1  0 0 -0.0215532 0 0 0
7.42 16.7233 0 -0.486315 1 0 0 0 1 0 0 0 1  0 0 -0.021193 0 0 0
7.43 16.7233 0 -0.486525 1 0 0 0 1 0 0 0 1  0 0 -0.0208894 0 0 0
7.44 16.7233 0 -0.486731 1 0 0 0 1 0 0 0 1  0 0 -0.0204335 0 0 0
7.45 16.7233 0 -0.486936 1 0 0 0 1 0 0 0 1  -0 -0 -0.0203441 0 0 0
7.46 16.7233 0 -0.487137 1 0 0 0 1 0 0 0 1  0 0 -0.0199447 0 0 0
7.47 16.7233 0 -0.487339 1 0 0 0 1 0 0 0 1  0 0 -0.0200419 0 0 0
7.48 16.7233 0 -0.487535 1 0 0 0 1 0 0 0 1  0 0 -0.0194404 0 0 0
7.49 16.7233 0 -0.487732 1 0 0 0 1 0 0 0 1  0 0 -0.0195679 0 0 0
7.5 16.7233 0 -0.48792 1 0 0 0 1 0 0 0 1  -0 -0 -0.0187124 0 0 0
7.51 16.7233 0 -0.48811 1 0 0 0 1 0 0 0 1  -0 -0 -0.018797 0 0 0
7.52 16.7233 0 -0.488292 1 0 0 0 1 0 0 0 1  -0 -0 -0.0180429 0 0 0
7.53 16.7233 0 -0.488475 1 0 0 0 1 0 0 0 1  -0 -0 -0.0181119 0 0 0
7.54 16.7233 0 -0.488652 1 0 0 0 1 0 0 0 1  -0 -0 -0.0175701 0 0 0
7.55 16.7233 0 -0.488839 1 0 0 0 1 0 0 0 1  -0 -0 -0.0189796 0 0 0
7.56 16.7233 0 -0.489007 1 0 0 0 1 0 0 0 1  -0 -0 -0.0166219 0 0 0
7.57 16.7233 0 -0.48919 1 0 0 0 1 0 0 0 1  -0 -0 -0.018162 0 0 0
7.58 16.7233 0 -0.489353 1 0 0 0 1 0 0 0 1  -0 -0 -0.0161357 0 0 0
7.59 16.7233 0 -0.489527 1 0 0 0 1 0 0 0 1  -0 -0 -0.0171567 0 0 0
7.6 16.7233 0 -0.489691 1 0 0 0 1 0 0 0 1  -0 -0 -0.0164193 0 0 0
7.61 16.7233 0 -0.489859 1 0 0 0 1 0 0 0 1  -0 -0 -0.0167532 0 0 0
7.62 16.7233 0 -0.490023 1 0 0 0 1 0 0 0 1  -0 -0 -0.0162793 0 0 0
7.63 16.7233 0 -0.490185 1 0 0 0 1 0 0 0 1  -0 -0 -0.0161516 0 0 0
7.64 16.7233 0 -0.490347 1 0 0 0 1 0 0 0 1  -0 -0 -0.0160954 0 0 0
7.65 16.7233 0 -0.490505 1 0 0 0 1 0 0 0 1  -0 -0 -0.0156859 0 0 0
7.66 16.7233 0 -0.490663 1 0 0 0 1 0 0 0 1  -0 -0 -0.0156716 0 0 0
7.67 16.7233 0 -0.490817 1 0 0 0 1 0 0 0 1  -0 -0 -0.0153208 0 0 0
7.68 16.7233 0 -0.49097 1 0 0 0 1 0 0 0 1  -0 -0 -0.01524 0 0 0
7.69 16.7233 0 -0.491121 1 0 0 0 1 0 0 0 1  -0 -0 -0.0149967 0 0 0
7.7 16.7233 0 -0.49127 1 0 0 0 1 0 0 0 1  -0 -0 -0.0147691 0 0 0
7.71 16.7233 0 -0.491417 1 0 0 0 1 0 0 0 1  -0 -0 -0.0146347 0 0 0
7.72 16.7233 0 -0.491562 1 0 0 0 1 0 0 0 1  -0 -0 -0.0143643 0 0 0
7.73 16.7233 0 -0.491705 1 0 0 0 1 0 0 0 1  -0 -0 -0.0142211 0 0 0
7.74 16.7233 0 -0.491846 1 0 0 0 1 0 0 0 1  -0 -0 -0.0140252 0 0 0
7.75 16.7233 0 -0.491985 1 0 0 0 1 0 0 0 1  -0 -0 -0.0138179 0 0 0
7.76 16.7233 0 -0.492123 1 0 0 0 1 0 0 0 1  -0 -0 -0.0136848 0 0 0
7.77 16.7233 0 -0.492259 1 0 0 0 1 0 0 0 1  -0 -0 -0.0134663 0 0 0
7.78 16.7233 0 -0.492393 1 0 0 0 1 0 0 0 1  -0 -0 -0.0133266 0 0 0
7.79 16.7233 0 -0.492525 1 0 0 0 1 0 0 0 1  -0 -0 -0.0131642 0 0 0
7.8 16.7233 0 -0.492656 1 0 0 0 1 0 0 0 1  -0 -0 -0.0129836 0 0 0
7.81 16.7233 0 -0.492785 1 0 0 0 1 0 0 0 1  -0 -0 -0.0128524 0 0 0
7.82 16.7233 0 -0.492913 1 0 0 0 1 0 0 0 1  -0 -0 -0.0126731 0 0 0
7.83 16.7233 0 -0.493039 1 0 0 0 1 0 0 0 1  -0 -0 -0.0125308 0 0 0
7.84 16.7233 0 -0.493164 1 0 0 0 1 0 0 0 1  -0 -0 -0.0123789 0 0 0
7.85 16.7233 0 -0.493287 1 0 0 0 1 0 0 0 1  -0 -0 -0.0122202 0 0 0
7.86 16.7233 0 -0.493408 1 0 0 0 1 0 0 0 1  -0 -0 -0.0120867 0 0 0
7.87 16.7233 0 -0.493528 1 0 0 0 1 0 0 0 1  -0 -0 -0.0119332 0 0 0
7.88 16.7233 0 -0.493647 1 0 0 0 1 0 0 0 1  -0 -0 -0.0117948 0 0 0
7.89 16.7233 0 -0.493764 1 0 0 0 1 0 0 0 1  -0 -0 -0.0116553 0 0 0
7.9 16.7233 0 -0.49388 1 0 0 0 1 0 0 0 1  -0 -0 -0.0115131 0 0 0
7.91 16.7233 0 -0.493995 1 0 0 0 1 0 0 0 1  -0 -0 -0.0113806 0 0 0
7.92 16.7233 0 -0.494108 1 0 0 0 1 0 0 0 1  -0 -0 -0.0112455 0 0 0
7.93 16.7233 0 -0.49422 1 0 0 0 1 0 0 0 1  -0 -0 -0.0111134 0 0 0
7.94 16.7233 0 -0.49433 1 0 0 0 1 0 0 0 1  -0 -0 -0.0109865 0 0 0
7.95 16.7233 0 -0.494439 1 0 0 0 1 0 0 0 1  -0 -0 -0.0108556 0 0 0
7.96 16.7233 0 -0.494547 1 0 0 0 1 0 0 0 1  -0 -0 -0.0107334 0 0 0
7.97 16.7233 0 -0.494654 1 0 0 0 1 0 0 0 1  -0 -0 -0.0106152 0 0 0
7.98 16.7233 0 -0.49476 1 0 0 0 1 0 0 0 1  -0 -0 -0.0104809 0 0 0
7.99 16.7233 0 -0.494864 1 0 0 0 1 0 0 0 1  -0 -0 -0.0103766 0 0 0
8 16.7233 0 -0.494967 1 0 0 0 1 0 0 0 1  -0 -0 -0.0102588 0 0 0
8.01 16.7233 0 -0.495068 1 0 0 0 1 0 0 0 1  -0 -0 -0.0100739 0 0 0
