*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:44 MDT 2025 - Case: surge/T16.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
0.01              -61128.3 12.1035 -35631.3              -3.0976 -207900 -71.7564
0.02              -2308.23 -8.54844 5331.11              1.73632 32437.7 45.7364
0.03              -1250.13 -2.63359 5416.04              0.673813 32752.8 13.3624
0.04              -1133.83 -2.1383 5442.13              0.651778 32878 11.3089
0.05              -1136.39 -2.91326 5415.73              0.332911 32693.2 16.5724
0.06              -1162.63 1.01933 5414.96              0.0859832 32670.5 -6.33666
0.07              -1205.58 2.21761 5391.3              0.769005 32496 -12.5789
0.08              -1263.7 -0.832117 5364.92              0.0831546 32320.8 3.87518
0.09              -1330.41 -0.894343 5318.45              0.26351 32027.4 4.75823
0.1              -1378.79 2.98172 5285.67              0.116661 31812.6 -17.9488
0.11              -1419.7 -0.507411 5273.3              0.438195 31721.3 2.73657
0.12              -1476.35 -0.417376 5230.07              0.330599 31445.5 2.33661
0.13              -1516.84 -0.0342954 5210.15              0.344015 31309.1 0.0901682
0.14              -1550.92 0.609688 5190.19              0.317985 31170.4 -3.50758
0.15              -1582.1 0.058027 5175.62              0.350952 31065.6 -0.396873
0.16              -1625.95 -1.87521 5140.75              0.539978 30840.5 10.2264
0.17              -1687.52 -3.38939 5087.88              0.386017 30513.3 18.5302
0.18              -1644.31 1.09708 5131.49              0.204352 30744.7 -5.89131
0.19              -1680.52 -0.464091 5105.1              0.439173 30573 2.35081
0.2              -1742.48 4.52241 5051.82              -0.0131735 30242.6 -24.298
0.21              -1737.68 -0.204825 5052              0.537594 30224.5 1.00025
0.22              -1802.28 -5.18176 4979.63              0.621955 29782.4 30.1016
0.23              -1799.4 -0.443778 4978.75              0.161458 29765.2 2.47173
0.24              -1823.5 4.91495 4976.34              0.998781 29721.3 -26.444
0.25              -1829.65 -2.66117 4964.62              -0.417064 29635.7 14.0807
0.26              -1833.16 -0.592269 4944.13              0.200265 29505.5 3.39155
0.27              -1849.3 3.38405 4910.27              -0.545214 29287.3 -20.0948
0.28              -1834.39 -0.804634 4922.07              0.263389 29341.9 4.72268
0.29              -1827.69 -0.779676 4917.91              0.30028 29298.5 4.68435
0.3              -1831.43 -1.0647 4897.63              0.213809 29162.9 6.53784
0.31              -1840.07 -0.434377 4873.49              0.247719 29007.4 2.77934
0.32              -1825.93 0.347659 4865.39              0.233491 28939.4 -1.57077
0.33              -1818.03 -0.3803 4857.42              0.263643 28876.9 2.50535
0.34              -1834.34 -2.71801 4817.17              0.458294 28626.8 15.2422
0.35              -1846.13 -5.20069 4782.37              0.451727 28408.3 28.5219
0.36              -1768.03 0.72731 4822.56              0.0733922 28616.3 -3.35781
0.37              -1769.7 0.27624 4794.82              0.208171 28444 -1.0781
0.38              -1758.7 -0.934562 4776.25              0.287064 28318.1 5.59564
0.39              -1777.01 5.89408 4729.01              -0.27158 28029.2 -30.6362
0.4              -1723.35 -0.139323 4735.81              0.517622 28052.2 1.06235
0.41              -1681.38 0.0352917 4755.35              0.148127 28147.8 0.218948
0.42              -1656.29 -1.97955 4722.2              -0.00999485 27945.6 12.492
0.43              -1616.73 1.8331 4750.56              -0.208445 28091.1 -9.93912
0.44              -1584.39 9.31088 4778.04              2.15444 28214.5 -49.1174
0.45              -1571.4 -4.78008 4741.06              -1.30787 27991.9 24.9847
0.46              -1528.82 -3.64198 4730.63              -0.883888 27921.6 20.0679
0.47              -1461.77 -0.872176 4760.5              -0.199192 28078.8 4.98008
0.48              -1435.28 5.3066 4732.15              -0.535456 27899.1 -30.6002
0.49              -1379.22 -0.705395 4756.04              0.221078 28024.7 4.27273
0.5              -1335.05 -1.0103 4758.23              0.186874 28021.6 6.17835
0.51              -1288.53 -0.944749 4762.48              0.197302 28029.7 5.82607
0.52              -1273.95 -0.489909 4722.65              0.193555 27792 3.16568
0.53              -1219.65 0.464626 4737.54              0.188216 27861.5 -2.15773
0.54              -1168.61 -0.347307 4744.42              0.212962 27887 2.37521
0.55              -1131.18 -0.318377 4733.41              0.190894 27812.6 2.24626
0.56              -1108.58 -2.86428 4709.68              0.401106 27665 16.0033
0.57              -1074.24 -7.23645 4711.45              0.35514 27661.2 39.6972
0.58              -966.496 -0.197579 4773.56              0.0893267 27997.6 1.78123
0.59              -908.084 -0.275506 4794.92              0.130515 28107.8 2.18723
0.6              -849.365 -0.247714 4807.47              0.12367 28169.2 1.99135
0.61              -796.04 0.0385056 4822.07              0.131731 28240.7 0.353785
0.62              -790.612 7.9058 4795.85              -0.307739 28080.3 -41.3879
0.63              -693.316 -0.110364 4837.17              0.199361 28308.3 0.885397
0.64              -634.54 0.352207 4855.82              0.669614 28404.3 -1.49953
0.65              -576.645 0.73617 4875.24              0.227103 28507 -3.60094
0.66              -543.455 -5.45242 4849.48              0.527253 28346.4 31.5108
0.67              -464.6 -0.56449 4873.48              0.0937541 28496.2 3.53596
0.68              -408.535 1.26897 4909.29              -0.0667813 28684 -6.80602
0.69              -352.477 15.8178 4985.9              4.00882 29083.7 -82.2861
0.7              -284.699 3.16685 4966.83              0.654073 28992.8 -16.5442
0.71              -248.85 -12.6819 4981.38              -2.9971 29059.6 66.1725
0.72              -153.202 -1.72083 5016.5              -0.46225 29266.8 8.99449
0.73              -92.9695 -1.24948 5037.53              -0.197667 29380.8 7.01173
0.74              -45.4888 -3.37449 5038.57              -1.2404 29383.6 17.9778
0.75              12.6762 5.30689 5049.8              -0.965013 29439.6 -30.7648
0.76              111.893 -0.698175 5139.76              0.0513845 29943.6 3.95479
0.77              188.03 -0.89438 5194.31              0.144116 30243.6 5.2349
0.78              259.286 -0.951702 5240.63              0.177279 30497.2 5.62589
0.79              322.113 -0.845773 5278.89              0.208894 30707.5 5.08238
0.8              381.407 -0.785734 5308.63              0.220321 30871.1 4.77657
0.81              436.777 -0.954281 5331.19              0.189836 30996.2 5.7991
0.82              496.449 -0.938111 5362.96              0.197699 31170.9 5.72025
0.83              553.008 -0.453465 5391.26              0.221165 31328 2.83982
0.84              608.01 -0.318664 5416.92              0.219606 31470.7 2.06134
0.85              659.652 -0.370334 5438.16              0.220647 31588.9 2.40567
0.86              714.657 -0.246065 5469.42              0.210881 31762.5 1.66608
0.87              765.215 0.651922 5496.14              0.201747 31910.1 -3.34705
0.88              819.634 -0.186033 5523.38              0.204533 32061.6 1.35913
0.89              870.733 -0.221792 5557.3              0.205513 32250.3 1.5513
0.9              920.388 -0.243674 5585.19              0.210902 32405.1 1.67121
0.91              968.85 -0.285882 5616.59              0.218671 32579.3 1.89954
0.92              1015.37 -0.275584 5643.69              0.22988 32730.8 1.85774
0.93              1056.29 -0.247338 5654.77              0.243464 32795.9 1.70125
0.94              1095.42 -0.177833 5657.54              0.243892 32817 1.30368
0.95              1145.22 -0.187006 5702.06              0.262114 33062.6 1.36549
0.96              1189.52 -0.158197 5724.13              0.272379 33185.5 1.2119
0.97              1216.51 -1.84285 5733.91              0.408434 33240.6 10.2884
0.98              1264.63 -0.227473 5761.71              0.272366 33400.9 1.66133
0.99              1301.98 -0.218581 5785.04              0.268388 33534.4 1.65326
1              1337.75 -0.130482 5807.34              0.261146 33662.9 1.18881
1.01              1375.53 -0.0438659 5817.89              0.265959 33726 0.711745
1.02              1409.86 -0.0825006 5850.91              0.275905 33911.2 0.96507
1.03              1445.75 -0.0635816 5872.67              0.274236 34034.2 0.866947
1.04              1474.96 -0.039828 5898.9              0.286555 34185 0.741321
1.05              1511.34 -0.0905953 5931.84              0.295319 34367.2 1.05078
1.06              1539 -0.0500247 5944.78              0.284451 34446.2 0.853207
1.07              1569.07 -0.0282931 5967.98              0.285985 34579.4 0.771026
1.08              1599.16 -0.0584909 5993.43              0.297988 34724.8 0.952544
1.09              1629.09 -0.0789637 6015.59              0.306509 34853.2 1.03669
1.1              1657.19 0.00739464 6020.7              0.300006 34892.1 0.59832
1.11              1685.62 -0.0528207 6058.76              0.301913 35107.8 1.0041
1.12              1712.62 -0.0551934 6088.03              0.299534 35275.2 1.05632
1.13              1738.23 -0.0792202 6114.92              0.293322 35430.1 1.25062
1.14              1764.33 0.243169 6141.62              0.324721 35584.3 -0.608006
1.15              1792.83 0.0361105 6168.73              0.288031 35737.4 0.685954
1.16              1812.6 0.0586138 6196.99              0.271014 35902.5 0.619167
1.17              1822.16 0.21736 6193.76              0.214898 35900 -0.212976
1.18              1846.51 0.136285 6248.44              0.25106 36207.1 0.292545
1.19              1871.4 0.0868859 6290.75              0.261543 36446.1 0.618976
1.2              1896.91 0.112027 6317.75              0.259297 36601.5 0.526452
1.21              1903.02 0.278065 6364.1              0.299527 36873.6 -0.437416
1.22              1921.37 0.192116 6383.09              0.255191 36990.5 0.144478
1.23              1940.57 -0.489577 6409.23              0.198442 37148 4.11189
1.24              1955.2 0.108276 6438.17              0.219204 37320.2 0.724794
1.25              1978.61 0.142996 6472.27              0.232922 37520.3 0.547959
1.26              1997.56 0.223417 6496.71              0.212959 37669.9 0.124247
1.27              2008.51 0.322847 6527.61              0.202562 37858.7 -0.412285
1.28              2034.61 0.347527 6561.48              0.204656 38057.9 -0.53547
1.29              2041.71 0.955047 6606.34              0.280108 38328.4 -4.14179
1.3              2071.75 1.07875 6653.66              0.305777 38603.9 -4.87664
1.31              2095.19 0.433796 6694.21              0.215068 38845.5 -1.03199
1.32              2108.19 0.426079 6732.34              0.198434 39078.8 -0.97564
1.33              2135.46 0.32408 6764.28              0.182226 39273.1 -0.355891
1.34              2139.72 0.392351 6805.37              0.171358 39528 -0.765722
1.35              2177.54 -5.4712 6868.56              0.565715 39903.7 33.3692
1.36              2197.53 -0.56018 6884.33              0.137839 40006.3 4.86212
1.37              2210.37 5.1806 6919.46              1.7032 40230.7 -26.031
1.38              2235.54 1.41221 6954.84              0.319931 40444 -6.6004
1.39              2254.91 40.098 6891.36              8.90723 40158.8 -208.404
1.4              2275.63 3.56197 7017.18              0.148081 40839.1 -17.7709
1.41              2287.09 -0.147842 7078.73              -0.276998 41209.5 1.94073
1.42              2319.54 -43.176 6972.26              -10.1024 40693.4 227.934
